year,age,pop,dead
2028,69,3869079.18055589,
2028,70,3806156.07987462,
2028,71,3705430.57654054,
2028,72,3505744.51785894,
2028,73,3385428.52837277,
2028,74,3226422.45868555,
2028,75,3050411.52750813,
2028,76,2895305.7552134,
2028,77,2704069.33327128,
2028,78,2530507.97636151,
2028,79,2409286.63731756,
2028,80,2296627.21309708,
2028,81,2343307.88553177,
2028,82,1605083.86569446,
2028,83,1478962.79423485,
2028,84,1372671.70195552,
2028,85,1314382.92494639,
2028,86,1061153.75890516,
2028,87,893435.89608838,
2028,88,748366.655418952,
2028,89,642285.953918402,
2028,90,556685.794423269,
2028,91,456365.988477633,
2028,92,383701.705786492,
2028,93,325470.759184893,
2028,94,251160.08771203,
2028,95,204314.523626447,
2028,96,160812.349785628,
2028,97,123222.947051597,
2028,98,92576.0746208243,
2028,99,65303.3275791134,
2028,100,106783.971315735,
2029,0,3674381.17512634,
2029,1,3669117.12293853,
2029,2,3692052.81411802,
2029,3,3733681.71687495,
2029,4,3753639.36234387,
2029,5,3760951.60007849,
2029,6,3766774.53969692,
2029,7,3818296.12289745,
2029,8,3724293.69822086,
2029,9,3829296.3539201,
2029,10,3878056.6428216,
2029,11,3964919.27839377,
2029,12,4041172.81060852,
2029,13,4142344.6017826,
2029,14,4176337.51412381,
2029,15,4164383.37700934,
2029,16,4153169.94422613,
2029,17,4166614.60705958,
2029,18,4218294.56294364,
2029,19,4305095.97790804,
2029,20,4396562.41246541,
2029,21,4404360.1681577,
2029,22,4220696.58813689,
2029,23,4220904.13402524,
2029,24,4294476.17494848,
2029,25,4412969.95375846,
2029,26,4449237.06761675,
2029,27,4618626.70987213,
2029,28,4912667.69999528,
2029,29,4866007.09324206,
2029,30,4692872.41469467,
2029,31,4603539.22120767,
2029,32,4548516.19452394,
2029,33,4541158.44916986,
2029,34,4596270.21162977,
2029,35,4666590.34177808,
2029,36,4719398.24742144,
2029,37,4804147.5951981,
2029,38,4850787.26096269,
2029,39,4847226.66172918,
2029,40,4694844.98627824,
2029,41,4592393.46706408,
2029,42,4521419.25027056,
2029,43,4511691.8874734,
2029,44,4495599.56146456,
2029,45,4390816.74633815,
2029,46,4442781.91130792,
2029,47,4424206.90450978,
2029,48,4348926.71355515,
2029,49,4317536.66470933,
2029,50,4131991.20235106,
2029,51,4027632.54468798,
2029,52,3965250.52658146,
2029,53,3817880.38423177,
2029,54,3850128.36775409,
2029,55,3767905.68994675,
2029,56,3806813.30356058,
2029,57,3979247.11669942,
2029,58,4202253.35758889,
2029,59,4128204.04083379,
2029,60,3963353.76332735,
2029,61,3864298.99296714,
2029,62,3860679.05637361,
2029,63,3894724.37141987,
2029,64,4020917.66260017,
2029,65,4089914.66166579,
2029,66,4064960.1342432,
2029,67,4055038.21766229,
2029,68,4017733.92042537,
2029,69,3914581.76271529,
2029,70,3808026.23909051,
2029,71,3740151.40277454,
2029,72,3633711.00659345,
2029,73,3430416.89871298,
2029,74,3306870.01739017,
2029,75,3144455.77374956,
2029,76,2967244.44796887,
2029,77,2798929.09330883,
2029,78,2611121.07707496,
2029,79,2434413.17922248,
2029,80,2306720.80902424,
2029,81,2183934.26542276,
2029,82,2213679.0131685,
2029,83,1507001.84177129,
2029,84,1377425.4463366,
2029,85,1267363.59778308,
2029,86,1201225.97826824,
2029,87,961459.278327675,
2029,88,785913.637136328,
2029,89,662137.900086595,
2029,90,567083.717643823,
2029,91,483860.31028057,
2029,92,391388.530199953,
2029,93,324192.192457835,
2029,94,270122.866455179,
2029,95,204854.690387465,
2029,96,163448.719166389,
2029,97,125564.993181818,
2029,98,94712.7004928689,
2029,99,69145.6154558234,
2029,100,111162.888630222,
2030,0,3676703.20214126,
2030,1,3672216.3670503,
2030,2,3695991.36742745,
2030,3,3738388.79633283,
2030,4,3758748.54436442,
2030,5,3766440.93320554,
2030,6,3773159.72285968,
2030,7,3779334.62092609,
2030,8,3829840.99616149,
2030,9,3736045.92043743,
2030,10,3840735.87650078,
2030,11,3889178.50872456,
2030,12,3975907.89556127,
2030,13,4051966.6494942,
2030,14,4153663.63565665,
2030,15,4188693.63691807,
2030,16,4179210.91829572,
2030,17,4171689.80316071,
2030,18,4185871.57378631,
2030,19,4233106.02822249,
2030,20,4320844.42033014,
2030,21,4261003.44407555,
2030,22,4240713.31559582,
2030,23,4302636.00282883,
2030,24,4347675.61857212,
2030,25,4400978.44815832,
2030,26,4504298.15086063,
2030,27,4504241.63045449,
2030,28,4657029.00442168,
2030,29,4950910.40821037,
2030,30,4897220.58392732,
2030,31,4719793.20620136,
2030,32,4628282.47519209,
2030,33,4567662.21042806,
2030,34,4560613.6949607,
2030,35,4612890.9016673,
2030,36,4681585.59457324,
2030,37,4731067.90334725,
2030,38,4809758.78506684,
2030,39,4856183.48419872,
2030,40,4848268.45250378,
2030,41,4692432.24031392,
2030,42,4588695.54159238,
2030,43,4517875.53863682,
2030,44,4508851.91898845,
2030,45,4491512.5647341,
2030,46,4385764.09834195,
2030,47,4434231.69554897,
2030,48,4411375.16320531,
2030,49,4337101.63685039,
2030,50,4304914.87093081,
2030,51,4118684.14085013,
2030,52,4014080.04603499,
2030,53,3947860.74339291,
2030,54,3802814.77438651,
2030,55,3833232.65086087,
2030,56,3750989.27441247,
2030,57,3789210.72767076,
2030,58,3958264.49832245,
2030,59,4179061.85853715,
2030,60,4102515.19305384,
2030,61,3935704.25025778,
2030,62,3834654.97871465,
2030,63,3826461.54087994,
2030,64,3858207.1826106,
2030,65,3979700.85868169,
2030,66,4043774.97484597,
2030,67,4018953.89093656,
2030,68,4002197.12217833,
2030,69,3958642.18103743,
2030,70,3853293.14127254,
2030,71,3742425.85509224,
2030,72,3668335.51982545,
2030,73,3555852.54733112,
2030,74,3351343.33086382,
2030,75,3223288.93798137,
2030,76,3059217.47332111,
2030,77,2868966.98687668,
2030,78,2703322.8396958,
2030,79,2512555.8303638,
2030,80,2331342.04419744,
2030,81,2194196.29459088,
2030,82,2064029.43533449,
2030,83,2078350.81411941,
2030,84,1404123.97134795,
2030,85,1272281.35406203,
2030,86,1158827.45160248,
2030,87,1088766.39545699,
2030,88,846129.67385281,
2030,89,695713.451736886,
2030,90,584996.32107186,
2030,91,493196.925617012,
2030,92,415241.170891642,
2030,93,330935.687853714,
2030,94,269249.833382654,
2030,95,220501.757813538,
2030,96,164037.81745013,
2030,97,127748.686547912,
2030,98,96618.2219338556,
2030,99,70818.9953886241,
2030,100,116641.756557888,
