year,week,age,dead
2013,26,60,147
2013,26,65,203
2013,26,70,172
2013,26,75,240
2013,26,80,363
2013,26,85,306
2013,26,90,174
2013,27,0,4
2013,27,5,0
2013,27,10,0
2013,27,15,3
2013,27,20,5
2013,27,25,6
2013,27,30,8
2013,27,35,15
2013,27,40,22
2013,27,45,48
2013,27,50,46
2013,27,55,100
2013,27,60,155
2013,27,65,233
2013,27,70,239
2013,27,75,276
2013,27,80,307
2013,27,85,326
2013,27,90,206
2013,28,0,4
2013,28,5,0
2013,28,10,1
2013,28,15,4
2013,28,20,8
2013,28,25,7
2013,28,30,6
2013,28,35,18
2013,28,40,15
2013,28,45,26
2013,28,50,46
2013,28,55,99
2013,28,60,180
2013,28,65,208
2013,28,70,205
2013,28,75,242
2013,28,80,326
2013,28,85,347
2013,28,90,211
2013,29,0,2
2013,29,5,1
2013,29,10,2
2013,29,15,3
2013,29,20,10
2013,29,25,12
2013,29,30,18
2013,29,35,17
2013,29,40,17
2013,29,45,28
2013,29,50,53
2013,29,55,89
2013,29,60,156
2013,29,65,235
2013,29,70,199
2013,29,75,265
2013,29,80,336
2013,29,85,298
2013,29,90,202
2013,30,0,6
2013,30,5,2
2013,30,10,1
2013,30,15,5
2013,30,20,11
2013,30,25,14
2013,30,30,15
2013,30,35,13
2013,30,40,29
2013,30,45,43
2013,30,50,57
2013,30,55,119
2013,30,60,188
2013,30,65,225
2013,30,70,224
2013,30,75,279
2013,30,80,359
2013,30,85,344
2013,30,90,207
2013,31,0,3
2013,31,5,1
2013,31,10,1
2013,31,15,2
2013,31,20,6
2013,31,25,11
2013,31,30,11
2013,31,35,14
2013,31,40,27
2013,31,45,36
2013,31,50,50
2013,31,55,108
2013,31,60,157
2013,31,65,219
2013,31,70,235
2013,31,75,269
2013,31,80,342
2013,31,85,371
2013,31,90,189
2013,32,0,13
2013,32,5,0
2013,32,10,0
2013,32,15,5
2013,32,20,8
2013,32,25,8
2013,32,30,8
2013,32,35,17
2013,32,40,29
2013,32,45,35
2013,32,50,50
2013,32,55,103
2013,32,60,140
2013,32,65,217
2013,32,70,229
2013,32,75,234
2013,32,80,355
2013,32,85,340
2013,32,90,231
2013,33,0,5
2013,33,5,3
2013,33,10,0
2013,33,15,4
2013,33,20,6
2013,33,25,9
2013,33,30,11
2013,33,35,16
2013,33,40,25
2013,33,45,41
2013,33,50,49
2013,33,55,87
2013,33,60,150
2013,33,65,197
2013,33,70,172
2013,33,75,216
2013,33,80,320
2013,33,85,279
2013,33,90,167
2013,34,0,8
2013,34,5,0
2013,34,10,0
2013,34,15,3
2013,34,20,14
2013,34,25,6
2013,34,30,11
2013,34,35,17
2013,34,40,30
2013,34,45,56
2013,34,50,45
2013,34,55,80
2013,34,60,174
2013,34,65,198
2013,34,70,186
2013,34,75,245
2013,34,80,311
2013,34,85,300
2013,34,90,176
2013,35,0,4
2013,35,5,0
2013,35,10,0
2013,35,15,4
2013,35,20,9
2013,35,25,10
2013,35,30,10
2013,35,35,10
2013,35,40,23
2013,35,45,33
2013,35,50,55
2013,35,55,113
2013,35,60,145
2013,35,65,193
2013,35,70,228
2013,35,75,234
2013,35,80,328
2013,35,85,271
2013,35,90,185
2013,36,0,7
2013,36,5,2
2013,36,10,0
2013,36,15,3
2013,36,20,8
2013,36,25,11
2013,36,30,12
2013,36,35,18
2013,36,40,22
2013,36,45,32
2013,36,50,43
2013,36,55,92
2013,36,60,148
2013,36,65,208
2013,36,70,231
2013,36,75,234
2013,36,80,328
2013,36,85,286
2013,36,90,171
2013,37,0,7
2013,37,5,1
2013,37,10,1
2013,37,15,5
2013,37,20,2
2013,37,25,8
2013,37,30,8
2013,37,35,20
2013,37,40,21
2013,37,45,29
2013,37,50,62
2013,37,55,102
2013,37,60,143
2013,37,65,198
2013,37,70,230
2013,37,75,246
2013,37,80,324
2013,37,85,297
2013,37,90,173
2013,38,0,4
2013,38,5,1
2013,38,10,0
2013,38,15,2
2013,38,20,5
2013,38,25,7
2013,38,30,11
2013,38,35,19
2013,38,40,24
2013,38,45,36
2013,38,50,58
2013,38,55,100
2013,38,60,191
2013,38,65,242
2013,38,70,196
2013,38,75,249
2013,38,80,341
2013,38,85,302
2013,38,90,201
2013,39,0,7
2013,39,5,1
2013,39,10,1
2013,39,15,3
2013,39,20,5
2013,39,25,6
2013,39,30,7
2013,39,35,20
2013,39,40,25
2013,39,45,31
2013,39,50,50
2013,39,55,78
2013,39,60,163
2013,39,65,225
2013,39,70,209
2013,39,75,224
2013,39,80,350
2013,39,85,361
2013,39,90,204
2013,40,0,5
2013,40,5,1
2013,40,10,0
2013,40,15,1
2013,40,20,7
2013,40,25,14
2013,40,30,5
2013,40,35,14
2013,40,40,19
2013,40,45,34
2013,40,50,53
2013,40,55,86
2013,40,60,159
2013,40,65,263
2013,40,70,232
2013,40,75,226
2013,40,80,358
2013,40,85,377
2013,40,90,211
2013,41,0,7
2013,41,5,0
2013,41,10,0
2013,41,15,4
2013,41,20,6
2013,41,25,7
2013,41,30,6
2013,41,35,18
2013,41,40,17
2013,41,45,44
2013,41,50,49
2013,41,55,80
2013,41,60,191
2013,41,65,230
2013,41,70,234
2013,41,75,255
2013,41,80,324
2013,41,85,357
2013,41,90,206
2013,42,0,7
2013,42,5,2
2013,42,10,1
2013,42,15,3
2013,42,20,7
2013,42,25,3
2013,42,30,10
2013,42,35,11
2013,42,40,23
2013,42,45,32
2013,42,50,43
2013,42,55,83
2013,42,60,186
2013,42,65,218
2013,42,70,233
2013,42,75,241
2013,42,80,334
2013,42,85,326
2013,42,90,204
2013,43,0,7
2013,43,5,1
2013,43,10,2
2013,43,15,2
2013,43,20,3
2013,43,25,10
2013,43,30,16
2013,43,35,13
2013,43,40,21
2013,43,45,26
2013,43,50,43
2013,43,55,88
2013,43,60,154
2013,43,65,220
2013,43,70,219
2013,43,75,246
2013,43,80,354
2013,43,85,338
2013,43,90,233
2013,44,0,5
2013,44,5,0
2013,44,10,1
2013,44,15,7
2013,44,20,2
2013,44,25,4
2013,44,30,10
2013,44,35,13
2013,44,40,13
2013,44,45,26
2013,44,50,50
2013,44,55,89
2013,44,60,152
2013,44,65,197
2013,44,70,222
2013,44,75,222
2013,44,80,333
2013,44,85,310
2013,44,90,206
2013,45,0,7
2013,45,5,1
2013,45,10,2
2013,45,15,2
2013,45,20,3
2013,45,25,11
2013,45,30,14
2013,45,35,16
2013,45,40,12
2013,45,45,31
2013,45,50,46
2013,45,55,90
2013,45,60,152
2013,45,65,226
2013,45,70,236
2013,45,75,234
2013,45,80,364
2013,45,85,333
2013,45,90,217
2013,46,0,8
2013,46,5,0
2013,46,10,0
2013,46,15,2
2013,46,20,6
2013,46,25,11
2013,46,30,16
2013,46,35,17
2013,46,40,19
2013,46,45,34
2013,46,50,44
2013,46,55,91
2013,46,60,135
2013,46,65,213
2013,46,70,208
2013,46,75,228
2013,46,80,345
2013,46,85,332
2013,46,90,202
2013,47,0,6
2013,47,5,1
2013,47,10,0
2013,47,15,2
2013,47,20,3
2013,47,25,10
2013,47,30,7
2013,47,35,14
2013,47,40,22
2013,47,45,31
2013,47,50,56
2013,47,55,102
2013,47,60,135
2013,47,65,245
2013,47,70,228
2013,47,75,238
2013,47,80,350
2013,47,85,303
2013,47,90,212
2013,48,0,10
2013,48,5,1
2013,48,10,0
2013,48,15,8
2013,48,20,8
2013,48,25,4
2013,48,30,7
2013,48,35,21
2013,48,40,23
2013,48,45,27
2013,48,50,47
2013,48,55,103
2013,48,60,164
2013,48,65,255
2013,48,70,236
2013,48,75,246
2013,48,80,369
2013,48,85,330
2013,48,90,215
2013,49,0,7
2013,49,5,0
2013,49,10,2
2013,49,15,4
2013,49,20,4
2013,49,25,9
2013,49,30,7
2013,49,35,16
2013,49,40,24
2013,49,45,29
2013,49,50,46
2013,49,55,85
2013,49,60,168
2013,49,65,230
2013,49,70,225
2013,49,75,257
2013,49,80,327
2013,49,85,363
2013,49,90,246
2013,50,0,4
2013,50,5,0
2013,50,10,1
2013,50,15,3
2013,50,20,7
2013,50,25,7
2013,50,30,8
2013,50,35,10
2013,50,40,15
2013,50,45,39
2013,50,50,49
2013,50,55,95
2013,50,60,195
2013,50,65,228
2013,50,70,225
2013,50,75,253
2013,50,80,336
2013,50,85,329
2013,50,90,246
2013,51,0,8
2013,51,5,1
2013,51,10,1
2013,51,15,0
2013,51,20,4
2013,51,25,3
2013,51,30,5
2013,51,35,12
2013,51,40,33
2013,51,45,43
2013,51,50,45
2013,51,55,107
2013,51,60,167
2013,51,65,225
2013,51,70,261
2013,51,75,276
2013,51,80,331
2013,51,85,322
2013,51,90,241
2013,52,0,9
2013,52,5,0
2013,52,10,1
2013,52,15,5
2013,52,20,5
2013,52,25,5
2013,52,30,7
2013,52,35,15
2013,52,40,22
2013,52,45,31
2013,52,50,47
2013,52,55,94
2013,52,60,163
2013,52,65,234
2013,52,70,235
2013,52,75,270
2013,52,80,359
2013,52,85,358
2013,52,90,261
2014,1,0,9
2014,1,5,1
2014,1,10,0
2014,1,15,5
2014,1,20,12
2014,1,25,9
2014,1,30,8
2014,1,35,20
2014,1,40,21
2014,1,45,37
2014,1,50,52
2014,1,55,111
2014,1,60,158
2014,1,65,230
2014,1,70,233
2014,1,75,223
2014,1,80,361
2014,1,85,369
2014,1,90,240
2014,2,0,6
2014,2,5,0
2014,2,10,0
2014,2,15,2
2014,2,20,3
2014,2,25,6
2014,2,30,6
2014,2,35,16
2014,2,40,26
2014,2,45,25
2014,2,50,48
2014,2,55,80
2014,2,60,156
2014,2,65,220
2014,2,70,241
2014,2,75,232
2014,2,80,365
2014,2,85,331
2014,2,90,215
2014,3,0,6
2014,3,5,0
2014,3,10,4
2014,3,15,3
2014,3,20,10
2014,3,25,2
2014,3,30,9
2014,3,35,23
2014,3,40,25
2014,3,45,32
2014,3,50,52
2014,3,55,90
2014,3,60,163
2014,3,65,232
2014,3,70,237
2014,3,75,242
2014,3,80,321
2014,3,85,325
2014,3,90,221
2014,4,0,4
2014,4,5,2
2014,4,10,3
2014,4,15,2
2014,4,20,3
2014,4,25,10
2014,4,30,8
2014,4,35,19
2014,4,40,25
2014,4,45,37
2014,4,50,63
2014,4,55,105
2014,4,60,174
2014,4,65,209
2014,4,70,227
2014,4,75,261
2014,4,80,379
2014,4,85,357
2014,4,90,229
2014,5,0,9
2014,5,5,0
2014,5,10,2
2014,5,15,5
2014,5,20,4
2014,5,25,8
2014,5,30,8
2014,5,35,13
2014,5,40,26
2014,5,45,29
2014,5,50,53
2014,5,55,96
2014,5,60,180
2014,5,65,233
2014,5,70,219
2014,5,75,254
2014,5,80,377
2014,5,85,367
2014,5,90,235
2014,6,0,6
2014,6,5,0
2014,6,10,0
2014,6,15,4
2014,6,20,3
2014,6,25,7
2014,6,30,6
2014,6,35,18
2014,6,40,24
2014,6,45,28
2014,6,50,57
2014,6,55,95
2014,6,60,174
2014,6,65,231
2014,6,70,218
2014,6,75,275
2014,6,80,351
2014,6,85,365
2014,6,90,231
2014,7,0,8
2014,7,5,0
2014,7,10,0
2014,7,15,1
2014,7,20,3
2014,7,25,8
2014,7,30,14
2014,7,35,18
2014,7,40,19
2014,7,45,28
2014,7,50,60
2014,7,55,101
2014,7,60,175
2014,7,65,242
2014,7,70,237
2014,7,75,267
2014,7,80,315
2014,7,85,349
2014,7,90,221
2014,8,0,4
2014,8,5,1
2014,8,10,1
2014,8,15,2
2014,8,20,9
2014,8,25,4
2014,8,30,9
2014,8,35,24
2014,8,40,26
2014,8,45,32
2014,8,50,46
2014,8,55,87
2014,8,60,148
2014,8,65,255
2014,8,70,236
2014,8,75,265
2014,8,80,352
2014,8,85,370
2014,8,90,238
2014,9,0,8
2014,9,5,1
2014,9,10,1
2014,9,15,1
2014,9,20,8
2014,9,25,8
2014,9,30,13
2014,9,35,11
2014,9,40,22
2014,9,45,34
2014,9,50,46
2014,9,55,81
2014,9,60,167
2014,9,65,223
2014,9,70,209
2014,9,75,252
2014,9,80,361
2014,9,85,329
2014,9,90,236
2014,10,0,6
2014,10,5,1
2014,10,10,0
2014,10,15,4
2014,10,20,6
2014,10,25,5
2014,10,30,13
2014,10,35,16
2014,10,40,22
2014,10,45,39
2014,10,50,46
2014,10,55,110
2014,10,60,146
2014,10,65,220
2014,10,70,238
2014,10,75,264
2014,10,80,332
2014,10,85,340
2014,10,90,224
2014,11,0,4
2014,11,5,0
2014,11,10,2
2014,11,15,2
2014,11,20,3
2014,11,25,6
2014,11,30,7
2014,11,35,13
2014,11,40,26
2014,11,45,36
2014,11,50,50
2014,11,55,95
2014,11,60,166
2014,11,65,215
2014,11,70,242
2014,11,75,259
2014,11,80,373
2014,11,85,341
2014,11,90,248
2014,12,0,5
2014,12,5,1
2014,12,10,1
2014,12,15,2
2014,12,20,8
2014,12,25,10
2014,12,30,8
2014,12,35,19
2014,12,40,21
2014,12,45,44
2014,12,50,50
2014,12,55,106
2014,12,60,184
2014,12,65,239
2014,12,70,256
2014,12,75,266
2014,12,80,375
2014,12,85,377
2014,12,90,222
2014,13,0,4
2014,13,5,2
2014,13,10,1
2014,13,15,2
2014,13,20,6
2014,13,25,4
2014,13,30,12
2014,13,35,8
2014,13,40,26
2014,13,45,24
2014,13,50,56
2014,13,55,94
2014,13,60,149
2014,13,65,246
2014,13,70,240
2014,13,75,283
2014,13,80,388
2014,13,85,345
2014,13,90,232
2014,14,0,13
2014,14,5,1
2014,14,10,1
2014,14,15,4
2014,14,20,5
2014,14,25,4
2014,14,30,10
2014,14,35,13
2014,14,40,27
2014,14,45,39
2014,14,50,39
2014,14,55,85
2014,14,60,147
2014,14,65,233
2014,14,70,220
2014,14,75,268
2014,14,80,337
2014,14,85,356
2014,14,90,221
2014,15,0,5
2014,15,5,1
2014,15,10,0
2014,15,15,4
2014,15,20,7
2014,15,25,10
2014,15,30,6
2014,15,35,14
2014,15,40,20
2014,15,45,31
2014,15,50,45
2014,15,55,97
2014,15,60,148
2014,15,65,206
2014,15,70,236
2014,15,75,270
2014,15,80,317
2014,15,85,343
2014,15,90,210
2014,16,0,10
2014,16,5,1
2014,16,10,1
2014,16,15,4
2014,16,20,3
2014,16,25,9
2014,16,30,14
2014,16,35,14
2014,16,40,20
2014,16,45,41
2014,16,50,51
2014,16,55,105
2014,16,60,152
2014,16,65,255
2014,16,70,242
2014,16,75,250
2014,16,80,331
2014,16,85,294
2014,16,90,230
2014,17,0,4
2014,17,5,1
2014,17,10,1
2014,17,15,1
2014,17,20,4
2014,17,25,5
2014,17,30,17
2014,17,35,17
2014,17,40,15
2014,17,45,28
2014,17,50,50
2014,17,55,95
2014,17,60,147
2014,17,65,238
2014,17,70,240
2014,17,75,246
2014,17,80,365
2014,17,85,357
2014,17,90,208
2014,18,0,7
2014,18,5,1
2014,18,10,0
2014,18,15,2
2014,18,20,3
2014,18,25,7
2014,18,30,13
2014,18,35,14
2014,18,40,19
2014,18,45,38
2014,18,50,43
2014,18,55,112
2014,18,60,143
2014,18,65,216
2014,18,70,237
2014,18,75,233
2014,18,80,327
2014,18,85,332
2014,18,90,237
2014,19,0,10
2014,19,5,1
2014,19,10,0
2014,19,15,1
2014,19,20,6
2014,19,25,9
2014,19,30,7
2014,19,35,10
2014,19,40,15
2014,19,45,40
2014,19,50,39
2014,19,55,93
2014,19,60,141
2014,19,65,205
2014,19,70,226
2014,19,75,256
2014,19,80,321
2014,19,85,315
2014,19,90,211
2014,20,0,15
2014,20,5,1
2014,20,10,2
2014,20,15,1
2014,20,20,5
2014,20,25,6
2014,20,30,8
2014,20,35,16
2014,20,40,22
2014,20,45,38
2014,20,50,51
2014,20,55,90
2014,20,60,160
2014,20,65,215
2014,20,70,184
2014,20,75,275
2014,20,80,297
2014,20,85,331
2014,20,90,186
2014,21,0,6
2014,21,5,2
2014,21,10,1
2014,21,15,0
2014,21,20,8
2014,21,25,11
2014,21,30,6
2014,21,35,16
2014,21,40,28
2014,21,45,35
2014,21,50,45
2014,21,55,81
2014,21,60,161
2014,21,65,217
2014,21,70,231
2014,21,75,274
2014,21,80,342
2014,21,85,367
2014,21,90,238
2014,22,0,5
2014,22,5,1
2014,22,10,0
2014,22,15,4
2014,22,20,5
2014,22,25,5
2014,22,30,7
2014,22,35,10
2014,22,40,22
2014,22,45,28
2014,22,50,50
2014,22,55,72
2014,22,60,138
2014,22,65,197
2014,22,70,229
2014,22,75,244
2014,22,80,327
2014,22,85,300
2014,22,90,242
2014,23,0,7
2014,23,5,2
2014,23,10,0
2014,23,15,2
2014,23,20,3
2014,23,25,5
2014,23,30,12
2014,23,35,17
2014,23,40,28
2014,23,45,39
2014,23,50,57
2014,23,55,98
2014,23,60,152
2014,23,65,226
2014,23,70,236
2014,23,75,236
2014,23,80,300
2014,23,85,302
2014,23,90,205
2014,24,0,7
2014,24,5,2
2014,24,10,1
2014,24,15,4
2014,24,20,4
2014,24,25,15
2014,24,30,9
2014,24,35,19
2014,24,40,21
2014,24,45,42
2014,24,50,57
2014,24,55,96
2014,24,60,184
2014,24,65,240
2014,24,70,235
2014,24,75,245
2014,24,80,306
2014,24,85,354
2014,24,90,248
2014,25,0,4
2014,25,5,0
2014,25,10,2
2014,25,15,6
2014,25,20,5
2014,25,25,5
2014,25,30,12
2014,25,35,19
2014,25,40,20
2014,25,45,32
2014,25,50,44
2014,25,55,82
2014,25,60,144
2014,25,65,214
2014,25,70,213
2014,25,75,224
2014,25,80,288
2014,25,85,295
2014,25,90,187
2014,26,0,9
2014,26,5,0
2014,26,10,0
2014,26,15,2
2014,26,20,8
2014,26,25,11
2014,26,30,7
2014,26,35,14
2014,26,40,23
2014,26,45,31
2014,26,50,53
2014,26,55,95
2014,26,60,164
2014,26,65,216
2014,26,70,237
2014,26,75,246
2014,26,80,301
2014,26,85,294
2014,26,90,192
2014,27,0,6
2014,27,5,0
2014,27,10,0
2014,27,15,3
2014,27,20,3
2014,27,25,0
2014,27,30,10
2014,27,35,16
2014,27,40,27
2014,27,45,32
2014,27,50,59
2014,27,55,75
2014,27,60,151
2014,27,65,227
2014,27,70,226
2014,27,75,241
2014,27,80,334
2014,27,85,310
2014,27,90,219
2014,28,0,7
2014,28,5,2
2014,28,10,2
2014,28,15,2
2014,28,20,3
2014,28,25,10
2014,28,30,12
2014,28,35,16
2014,28,40,23
2014,28,45,41
2014,28,50,40
2014,28,55,77
2014,28,60,159
2014,28,65,238
2014,28,70,229
2014,28,75,213
2014,28,80,347
2014,28,85,288
2014,28,90,196
2014,29,0,2
2014,29,5,0
2014,29,10,1
2014,29,15,6
2014,29,20,4
2014,29,25,14
2014,29,30,7
2014,29,35,9
2014,29,40,20
2014,29,45,25
2014,29,50,54
2014,29,55,85
2014,29,60,170
2014,29,65,219
2014,29,70,274
2014,29,75,261
2014,29,80,329
2014,29,85,335
2014,29,90,214
2014,30,0,7
2014,30,5,3
2014,30,10,0
2014,30,15,2
2014,30,20,3
2014,30,25,4
2014,30,30,7
2014,30,35,15
2014,30,40,24
2014,30,45,32
2014,30,50,55
2014,30,55,83
2014,30,60,205
2014,30,65,200
2014,30,70,231
2014,30,75,293
2014,30,80,362
2014,30,85,345
2014,30,90,214
2014,31,0,8
2014,31,5,2
2014,31,10,1
2014,31,15,5
2014,31,20,7
2014,31,25,9
2014,31,30,8
2014,31,35,15
2014,31,40,29
2014,31,45,39
2014,31,50,52
2014,31,55,96
2014,31,60,163
2014,31,65,210
2014,31,70,220
2014,31,75,238
2014,31,80,313
2014,31,85,322
2014,31,90,221
2014,32,0,8
2014,32,5,1
2014,32,10,0
2014,32,15,3
2014,32,20,7
2014,32,25,7
2014,32,30,6
2014,32,35,15
2014,32,40,17
2014,32,45,38
2014,32,50,41
2014,32,55,84
2014,32,60,145
2014,32,65,217
2014,32,70,255
2014,32,75,219
2014,32,80,319
2014,32,85,299
2014,32,90,192
2014,33,0,10
2014,33,5,0
2014,33,10,1
2014,33,15,4
2014,33,20,4
2014,33,25,9
2014,33,30,11
2014,33,35,16
2014,33,40,17
2014,33,45,34
2014,33,50,56
2014,33,55,105
2014,33,60,142
2014,33,65,230
2014,33,70,206
2014,33,75,232
2014,33,80,309
2014,33,85,314
2014,33,90,200
2014,34,0,3
2014,34,5,1
2014,34,10,1
2014,34,15,1
2014,34,20,3
2014,34,25,6
2014,34,30,5
2014,34,35,12
2014,34,40,23
2014,34,45,35
2014,34,50,57
2014,34,55,96
2014,34,60,143
2014,34,65,217
2014,34,70,222
2014,34,75,213
2014,34,80,325
2014,34,85,316
2014,34,90,211
2014,35,0,3
2014,35,5,1
2014,35,10,2
2014,35,15,5
2014,35,20,12
2014,35,25,11
2014,35,30,8
2014,35,35,18
2014,35,40,13
2014,35,45,43
2014,35,50,48
2014,35,55,91
2014,35,60,153
2014,35,65,230
2014,35,70,215
2014,35,75,240
2014,35,80,318
2014,35,85,313
2014,35,90,188
2014,36,0,8
2014,36,5,1
2014,36,10,0
2014,36,15,5
2014,36,20,7
2014,36,25,7
2014,36,30,14
2014,36,35,12
2014,36,40,28
2014,36,45,39
2014,36,50,50
2014,36,55,72
2014,36,60,149
2014,36,65,220
2014,36,70,242
2014,36,75,241
2014,36,80,330
2014,36,85,336
2014,36,90,238
2014,37,0,5
2014,37,5,1
2014,37,10,0
2014,37,15,4
2014,37,20,2
2014,37,25,12
2014,37,30,9
2014,37,35,9
2014,37,40,25
2014,37,45,32
2014,37,50,60
2014,37,55,93
2014,37,60,150
2014,37,65,212
2014,37,70,236
2014,37,75,256
2014,37,80,299
2014,37,85,317
2014,37,90,218
2014,38,0,2
2014,38,5,2
2014,38,10,0
2014,38,15,3
2014,38,20,4
2014,38,25,7
2014,38,30,15
2014,38,35,13
2014,38,40,19
2014,38,45,40
2014,38,50,51
2014,38,55,91
2014,38,60,136
2014,38,65,227
2014,38,70,227
2014,38,75,249
2014,38,80,329
2014,38,85,360
2014,38,90,239
2014,39,0,7
2014,39,5,1
2014,39,10,1
2014,39,15,7
2014,39,20,7
2014,39,25,5
2014,39,30,7
2014,39,35,18
2014,39,40,21
2014,39,45,27
2014,39,50,62
2014,39,55,82
2014,39,60,159
2014,39,65,218
2014,39,70,241
2014,39,75,238
2014,39,80,336
2014,39,85,330
2014,39,90,242
2014,40,0,4
2014,40,5,2
2014,40,10,0
2014,40,15,6
2014,40,20,6
2014,40,25,8
2014,40,30,6
2014,40,35,13
2014,40,40,17
2014,40,45,23
2014,40,50,53
2014,40,55,93
2014,40,60,166
2014,40,65,240
2014,40,70,234
2014,40,75,263
2014,40,80,344
2014,40,85,339
2014,40,90,232
2014,41,0,6
2014,41,5,1
2014,41,10,0
2014,41,15,6
2014,41,20,3
2014,41,25,3
2014,41,30,6
2014,41,35,16
2014,41,40,21
2014,41,45,37
2014,41,50,39
2014,41,55,88
2014,41,60,158
2014,41,65,222
2014,41,70,241
2014,41,75,225
2014,41,80,351
2014,41,85,321
2014,41,90,262
2014,42,0,1
2014,42,5,0
2014,42,10,1
2014,42,15,4
2014,42,20,8
2014,42,25,6
2014,42,30,3
2014,42,35,11
2014,42,40,12
2014,42,45,30
2014,42,50,55
2014,42,55,108
2014,42,60,166
2014,42,65,206
2014,42,70,221
2014,42,75,223
2014,42,80,379
2014,42,85,369
2014,42,90,266
2014,43,0,8
2014,43,5,2
2014,43,10,1
2014,43,15,3
2014,43,20,2
2014,43,25,8
2014,43,30,14
2014,43,35,13
2014,43,40,19
2014,43,45,49
2014,43,50,57
2014,43,55,111
2014,43,60,151
2014,43,65,227
2014,43,70,257
2014,43,75,255
2014,43,80,367
2014,43,85,314
2014,43,90,253
2014,44,0,1
2014,44,5,1
2014,44,10,0
2014,44,15,4
2014,44,20,2
2014,44,25,5
2014,44,30,15
2014,44,35,11
2014,44,40,32
2014,44,45,32
2014,44,50,46
2014,44,55,89
2014,44,60,203
2014,44,65,244
2014,44,70,228
2014,44,75,240
2014,44,80,345
2014,44,85,336
2014,44,90,246
2014,45,0,4
2014,45,5,4
2014,45,10,0
2014,45,15,5
2014,45,20,5
2014,45,25,2
2014,45,30,4
2014,45,35,13
2014,45,40,24
2014,45,45,24
2014,45,50,54
2014,45,55,95
2014,45,60,133
2014,45,65,218
2014,45,70,223
2014,45,75,239
2014,45,80,360
2014,45,85,343
2014,45,90,257
2014,46,0,10
2014,46,5,0
2014,46,10,0
2014,46,15,2
2014,46,20,5
2014,46,25,4
2014,46,30,9
2014,46,35,19
2014,46,40,22
2014,46,45,32
2014,46,50,47
2014,46,55,87
2014,46,60,148
2014,46,65,202
2014,46,70,232
2014,46,75,239
2014,46,80,309
2014,46,85,370
2014,46,90,243
2014,47,0,4
2014,47,5,1
2014,47,10,1
2014,47,15,3
2014,47,20,7
2014,47,25,8
2014,47,30,6
2014,47,35,21
2014,47,40,15
2014,47,45,29
2014,47,50,47
2014,47,55,79
2014,47,60,171
2014,47,65,197
2014,47,70,217
2014,47,75,233
2014,47,80,332
2014,47,85,357
2014,47,90,243
2014,48,0,8
2014,48,5,1
2014,48,10,0
2014,48,15,2
2014,48,20,6
2014,48,25,8
2014,48,30,8
2014,48,35,18
2014,48,40,17
2014,48,45,32
2014,48,50,63
2014,48,55,92
2014,48,60,167
2014,48,65,221
2014,48,70,251
2014,48,75,245
2014,48,80,327
2014,48,85,340
2014,48,90,260
2014,49,0,9
2014,49,5,1
2014,49,10,2
2014,49,15,3
2014,49,20,10
2014,49,25,3
2014,49,30,4
2014,49,35,17
2014,49,40,28
2014,49,45,34
2014,49,50,47
2014,49,55,96
2014,49,60,162
2014,49,65,252
2014,49,70,257
2014,49,75,270
2014,49,80,401
2014,49,85,378
2014,49,90,267
2014,50,0,1
2014,50,5,0
2014,50,10,0
2014,50,15,1
2014,50,20,5
2014,50,25,5
2014,50,30,5
2014,50,35,17
2014,50,40,22
2014,50,45,36
2014,50,50,55
2014,50,55,85
2014,50,60,164
2014,50,65,250
2014,50,70,250
2014,50,75,272
2014,50,80,364
2014,50,85,326
2014,50,90,286
2014,51,0,10
2014,51,5,1
2014,51,10,1
2014,51,15,1
2014,51,20,6
2014,51,25,4
2014,51,30,7
2014,51,35,11
2014,51,40,25
2014,51,45,33
2014,51,50,46
2014,51,55,89
2014,51,60,174
2014,51,65,249
2014,51,70,240
2014,51,75,261
2014,51,80,396
2014,51,85,393
2014,51,90,290
2014,52,0,3
2014,52,5,0
2014,52,10,0
2014,52,15,4
2014,52,20,8
2014,52,25,2
2014,52,30,4
2014,52,35,17
2014,52,40,33
2014,52,45,36
2014,52,50,51
2014,52,55,93
2014,52,60,144
2014,52,65,245
2014,52,70,276
2014,52,75,263
2014,52,80,387
2014,52,85,369
2014,52,90,297
2015,1,0,7
2015,1,5,1
2015,1,10,1
2015,1,15,4
2015,1,20,2
2015,1,25,9
2015,1,30,12
2015,1,35,14
2015,1,40,20
2015,1,45,31
2015,1,50,66
2015,1,55,95
2015,1,60,179
2015,1,65,257
2015,1,70,265
2015,1,75,279
2015,1,80,419
2015,1,85,420
2015,1,90,297
2015,2,0,7
2015,2,5,1
2015,2,10,1
2015,2,15,3
2015,2,20,10
2015,2,25,7
2015,2,30,8
2015,2,35,20
2015,2,40,31
2015,2,45,33
2015,2,50,59
2015,2,55,95
2015,2,60,157
2015,2,65,248
2015,2,70,284
2015,2,75,303
2015,2,80,428
2015,2,85,424
2015,2,90,313
2015,3,0,3
2015,3,5,3
2015,3,10,3
2015,3,15,3
2015,3,20,5
2015,3,25,5
2015,3,30,13
2015,3,35,16
2015,3,40,22
2015,3,45,35
2015,3,50,55
2015,3,55,93
2015,3,60,189
2015,3,65,243
2015,3,70,270
2015,3,75,269
2015,3,80,415
2015,3,85,445
2015,3,90,309
2015,4,0,7
2015,4,5,1
2015,4,10,1
2015,4,15,2
2015,4,20,4
2015,4,25,6
2015,4,30,7
2015,4,35,16
