year,month,age,dead
2004,10,75,7355
2004,10,80,6866
2004,10,85,4358
2004,10,90,2005
2004,10,95,496
2004,10,100,63
2004,11,1,32
2004,11,5,36
2004,11,10,45
2004,11,15,67
2004,11,20,75
2004,11,25,89
2004,11,30,178
2004,11,35,336
2004,11,40,857
2004,11,45,1513
2004,11,50,2512
2004,11,55,3557
2004,11,60,4378
2004,11,65,5205
2004,11,70,6028
2004,11,75,6904
2004,11,80,6680
2004,11,85,4193
2004,11,90,1882
2004,11,95,494
2004,11,100,62
2004,12,1,34
2004,12,5,51
2004,12,10,44
2004,12,15,50
2004,12,20,97
2004,12,25,119
2004,12,30,187
2004,12,35,381
2004,12,40,803
2004,12,45,1598
2004,12,50,2601
2004,12,55,3733
2004,12,60,4797
2004,12,65,5368
2004,12,70,6368
2004,12,75,7349
2004,12,80,6899
2004,12,85,4414
2004,12,90,2023
2004,12,95,503
2004,12,100,79
2005,01,1,35
2005,01,5,44
2005,01,10,43
2005,01,15,45
2005,01,20,90
2005,01,25,107
2005,01,30,211
2005,01,35,362
2005,01,40,914
2005,01,45,1711
2005,01,50,2600
2005,01,55,3691
2005,01,60,4770
2005,01,65,5505
2005,01,70,6440
2005,01,75,7570
2005,01,80,7086
2005,01,85,4475
2005,01,90,2109
2005,01,95,543
2005,01,100,66
2005,02,1,10
2005,02,1,32
2005,02,5,38
2005,02,10,32
2005,02,15,53
2005,02,20,76
2005,02,25,102
2005,02,30,201
2005,02,35,383
2005,02,40,839
2005,02,45,1509
2005,02,50,2318
2005,02,55,3473
2005,02,60,4365
2005,02,65,4975
2005,02,70,6057
2005,02,75,6800
2005,02,80,6446
2005,02,85,4250
2005,02,90,1932
2005,02,95,490
2005,02,100,65
2005,03,1,32
2005,03,5,36
2005,03,10,45
2005,03,15,65
2005,03,20,80
2005,03,25,104
2005,03,30,190
2005,03,35,406
2005,03,40,866
2005,03,45,1667
2005,03,50,2555
2005,03,55,3821
2005,03,60,4726
2005,03,65,5456
2005,03,70,6614
2005,03,75,7372
2005,03,80,7030
2005,03,85,4645
2005,03,90,2123
2005,03,95,543
2005,03,100,55
2005,04,1,21
2005,04,5,43
2005,04,10,42
2005,04,15,67
2005,04,20,90
2005,04,25,105
2005,04,30,193
2005,04,35,351
2005,04,40,864
2005,04,45,1594
2005,04,50,2532
2005,04,55,3566
2005,04,60,4502
2005,04,65,5154
2005,04,70,6198
2005,04,75,7007
2005,04,80,6515
2005,04,85,4311
2005,04,90,1898
2005,04,95,492
2005,04,100,52
2005,05,1,10
2005,05,1,42
2005,05,5,26
2005,05,10,36
2005,05,15,54
2005,05,20,62
2005,05,25,119
2005,05,30,184
2005,05,35,340
2005,05,40,843
2005,05,45,1583
2005,05,50,2559
2005,05,55,3692
2005,05,60,4691
2005,05,65,5238
2005,05,70,6315
2005,05,75,7188
2005,05,80,6706
2005,05,85,4378
2005,05,90,1905
2005,05,95,505
2005,05,100,62
2005,06,1,36
2005,06,5,41
2005,06,10,44
2005,06,15,50
2005,06,20,81
2005,06,25,110
2005,06,30,166
2005,06,35,380
2005,06,40,812
2005,06,45,1579
2005,06,50,2493
2005,06,55,3595
2005,06,60,4419
2005,06,65,5074
2005,06,70,6181
2005,06,75,7053
2005,06,80,6285
2005,06,85,4272
2005,06,90,1813
2005,06,95,451
2005,06,100,55
2005,07,1,33
2005,07,5,37
2005,07,10,43
2005,07,15,68
2005,07,20,88
2005,07,25,130
2005,07,30,196
2005,07,35,343
2005,07,40,826
2005,07,45,1659
2005,07,50,2689
2005,07,55,3682
2005,07,60,4579
2005,07,65,5227
2005,07,70,6262
2005,07,75,7060
2005,07,80,6650
2005,07,85,4213
2005,07,90,1984
2005,07,95,494
2005,07,100,48
2005,08,1,11
2005,08,1,29
2005,08,5,38
2005,08,10,40
2005,08,15,52
2005,08,20,91
2005,08,25,126
2005,08,30,179
2005,08,35,371
2005,08,40,859
2005,08,45,1660
2005,08,50,2693
2005,08,55,3794
2005,08,60,4513
2005,08,65,5277
2005,08,70,6273
2005,08,75,7299
2005,08,80,6850
2005,08,85,4368
2005,08,90,1993
2005,08,95,492
2005,08,100,70
2005,09,1,23
2005,09,5,45
2005,09,10,53
2005,09,15,68
2005,09,20,79
2005,09,25,106
2005,09,30,156
2005,09,35,352
2005,09,40,855
2005,09,45,1554
2005,09,50,2488
2005,09,55,3735
2005,09,60,4561
2005,09,65,5165
2005,09,70,6190
2005,09,75,6888
2005,09,80,6686
2005,09,85,4316
2005,09,90,1874
2005,09,95,495
2005,09,100,78
2005,10,1,26
2005,10,5,46
2005,10,10,52
2005,10,15,66
2005,10,20,70
2005,10,25,117
2005,10,30,201
2005,10,35,377
2005,10,40,833
2005,10,45,1633
2005,10,50,2716
2005,10,55,3762
2005,10,60,4605
2005,10,65,5296
2005,10,70,6222
2005,10,75,7218
2005,10,80,6812
2005,10,85,4586
2005,10,90,2073
2005,10,95,510
2005,10,100,65
2005,11,1,33
2005,11,5,45
2005,11,10,42
2005,11,15,76
2005,11,20,89
2005,11,25,105
2005,11,30,188
2005,11,35,357
2005,11,40,825
2005,11,45,1656
2005,11,50,2641
2005,11,55,3663
2005,11,60,4388
2005,11,65,5175
2005,11,70,6094
2005,11,75,6998
2005,11,80,6555
2005,11,85,4448
2005,11,90,1988
2005,11,95,525
2005,11,100,74
2005,12,1,35
2005,12,5,46
2005,12,10,43
2005,12,15,67
2005,12,20,90
2005,12,25,106
2005,12,30,199
2005,12,35,356
2005,12,40,852
2005,12,45,1647
2005,12,50,2669
2005,12,55,3884
2005,12,60,4763
2005,12,65,5494
2005,12,70,6564
2005,12,75,7408
2005,12,80,6939
2005,12,85,4609
2005,12,90,2067
2005,12,95,528
2005,12,100,67
2006,01,1,33
2006,01,5,25
2006,01,10,38
2006,01,15,66
2006,01,20,85
2006,01,25,130
2006,01,30,213
2006,01,35,379
2006,01,40,842
2006,01,45,1698
2006,01,50,2576
2006,01,55,3954
2006,01,60,4790
2006,01,65,5459
2006,01,70,6260
2006,01,75,7367
2006,01,80,6929
2006,01,85,4652
2006,01,90,2097
2006,01,95,581
2006,01,100,76
2006,02,1,28
2006,02,5,43
2006,02,10,37
2006,02,15,45
2006,02,20,70
2006,02,25,131
2006,02,30,195
2006,02,35,330
2006,02,40,756
2006,02,45,1416
2006,02,50,2474
2006,02,55,3536
2006,02,60,4293
2006,02,65,5063
2006,02,70,5855
2006,02,75,6718
2006,02,80,6361
2006,02,85,4183
2006,02,90,1897
2006,02,95,505
2006,02,100,58
2006,03,1,36
2006,03,5,43
2006,03,10,46
2006,03,15,53
2006,03,20,87
2006,03,25,109
2006,03,30,184
2006,03,35,398
2006,03,40,811
2006,03,45,1652
2006,03,50,2729
2006,03,55,3910
2006,03,60,4837
2006,03,65,5442
2006,03,70,6358
2006,03,75,7442
2006,03,80,6964
2006,03,85,4703
2006,03,90,2094
2006,03,95,542
2006,03,100,59
2006,04,1,30
2006,04,5,36
2006,04,10,38
2006,04,15,58
2006,04,20,60
2006,04,25,112
2006,04,30,185
2006,04,35,338
2006,04,40,790
2006,04,45,1514
2006,04,50,2488
2006,04,55,3719
2006,04,60,4399
2006,04,65,5206
2006,04,70,6072
2006,04,75,6851
2006,04,80,6509
2006,04,85,4361
2006,04,90,1946
2006,04,95,489
2006,04,100,67
2006,05,1,35
2006,05,5,43
2006,05,10,45
2006,05,15,49
2006,05,20,82
2006,05,25,108
2006,05,30,193
2006,05,35,355
2006,05,40,791
2006,05,45,1672
2006,05,50,2631
2006,05,55,3903
2006,05,60,4587
2006,05,65,5399
2006,05,70,6193
2006,05,75,7078
2006,05,80,6740
2006,05,85,4461
2006,05,90,2016
2006,05,95,571
2006,05,100,64
2006,06,1,31
2006,06,5,39
2006,06,10,40
2006,06,15,70
2006,06,20,99
2006,06,25,115
2006,06,30,187
2006,06,35,334
2006,06,40,786
2006,06,45,1580
2006,06,50,2492
2006,06,55,3633
2006,06,60,4430
2006,06,65,5099
2006,06,70,5978
2006,06,75,6873
2006,06,80,6486
2006,06,85,4399
2006,06,90,2000
2006,06,95,432
2006,06,100,65
2006,07,1,10
2006,07,1,32
2006,07,5,41
2006,07,10,36
2006,07,15,51
2006,07,20,62
2006,07,25,112
2006,07,30,184
2006,07,35,402
2006,07,40,792
2006,07,45,1635
2006,07,50,2681
2006,07,55,4023
2006,07,60,4622
2006,07,65,5347
2006,07,70,6027
2006,07,75,6950
2006,07,80,6596
2006,07,85,4328
2006,07,90,2068
2006,07,95,514
2006,07,100,69
2006,08,1,31
2006,08,5,33
2006,08,10,36
2006,08,15,48
2006,08,20,89
2006,08,25,129
2006,08,30,176
2006,08,35,391
2006,08,40,807
2006,08,45,1583
2006,08,50,2564
2006,08,55,3889
2006,08,60,4611
2006,08,65,5405
2006,08,70,6143
2006,08,75,7076
2006,08,80,6779
2006,08,85,4425
2006,08,90,1976
2006,08,95,486
2006,08,100,54
2006,09,1,21
2006,09,5,39
2006,09,10,26
2006,09,15,52
2006,09,20,86
2006,09,25,114
2006,09,30,186
2006,09,35,361
2006,09,40,781
2006,09,45,1590
2006,09,50,2538
2006,09,55,3840
2006,09,60,4642
2006,09,65,5325
2006,09,70,6128
2006,09,75,6786
2006,09,80,6576
2006,09,85,4476
2006,09,90,1952
2006,09,95,490
2006,09,100,63
2006,10,1,29
2006,10,5,34
2006,10,10,30
2006,10,15,52
2006,10,20,95
2006,10,25,110
2006,10,30,192
2006,10,35,359
2006,10,40,808
2006,10,45,1618
2006,10,50,2719
2006,10,55,3961
2006,10,60,4829
2006,10,65,5388
2006,10,70,6260
2006,10,75,7138
2006,10,80,6996
2006,10,85,4581
2006,10,90,2105
2006,10,95,525
2006,10,100,72
2006,11,1,36
2006,11,5,40
2006,11,10,31
2006,11,15,62
2006,11,20,77
2006,11,25,106
2006,11,30,179
2006,11,35,359
2006,11,40,788
2006,11,45,1614
2006,11,50,2562
2006,11,55,3751
2006,11,60,4638
2006,11,65,5240
2006,11,70,6167
2006,11,75,6985
2006,11,80,6557
2006,11,85,4506
2006,11,90,2051
2006,11,95,575
2006,11,100,69
2006,12,1,35
2006,12,5,43
2006,12,10,45
2006,12,15,69
2006,12,20,77
2006,12,25,114
2006,12,30,192
2006,12,35,392
2006,12,40,767
2006,12,45,1602
2006,12,50,2706
2006,12,55,3938
2006,12,60,4719
2006,12,65,5447
2006,12,70,6293
2006,12,75,7239
2006,12,80,6893
2006,12,85,4736
2006,12,90,2063
2006,12,95,503
2006,12,100,67
2007,01,1,37
2007,01,5,33
2007,01,10,28
2007,01,15,75
2007,01,20,83
2007,01,25,126
2007,01,30,193
2007,01,35,384
2007,01,40,838
2007,01,45,1591
2007,01,50,2600
2007,01,55,3905
2007,01,60,4964
2007,01,65,5647
2007,01,70,6373
2007,01,75,7144
2007,01,80,7029
2007,01,85,4746
2007,01,90,2111
2007,01,95,581
2007,01,100,76
2007,02,1,24
2007,02,5,36
2007,02,10,34
2007,02,15,39
2007,02,20,77
2007,02,25,103
2007,02,30,171
2007,02,35,320
2007,02,40,705
2007,02,45,1482
2007,02,50,2451
2007,02,55,3703
2007,02,60,4572
2007,02,65,5116
2007,02,70,5762
2007,02,75,6541
2007,02,80,6398
2007,02,85,4340
2007,02,90,1906
2007,02,95,540
2007,02,100,54
2007,03,1,25
2007,03,5,47
2007,03,10,28
2007,03,15,49
2007,03,20,89
2007,03,25,120
2007,03,30,149
2007,03,35,381
2007,03,40,795
2007,03,45,1584
2007,03,50,2671
2007,03,55,3875
2007,03,60,4859
2007,03,65,5469
2007,03,70,6149
2007,03,75,7116
2007,03,80,6783
2007,03,85,4768
2007,03,90,2100
2007,03,95,545
2007,03,100,66
2007,04,1,43
2007,04,5,40
2007,04,10,47
2007,04,15,51
2007,04,20,82
2007,04,25,108
2007,04,30,191
2007,04,35,323
2007,04,40,732
2007,04,45,1566
2007,04,50,2504
2007,04,55,3677
2007,04,60,4713
2007,04,65,5305
2007,04,70,5902
2007,04,75,6935
2007,04,80,6502
2007,04,85,4616
2007,04,90,2019
2007,04,95,508
2007,04,100,73
2007,05,1,21
2007,05,5,41
2007,05,10,49
2007,05,15,58
2007,05,20,73
2007,05,25,103
2007,05,30,209
2007,05,35,368
2007,05,40,801
2007,05,45,1567
2007,05,50,2589
2007,05,55,3791
2007,05,60,4741
2007,05,65,5474
2007,05,70,6036
2007,05,75,6909
2007,05,80,6621
2007,05,85,4654
2007,05,90,2039
2007,05,95,489
2007,05,100,66
2007,06,1,25
2007,06,5,47
2007,06,10,32
2007,06,15,59
2007,06,20,77
2007,06,25,102
2007,06,30,152
2007,06,35,336
2007,06,40,719
2007,06,45,1580
2007,06,50,2563
2007,06,55,3683
2007,06,60,4681
2007,06,65,5354
2007,06,70,6019
2007,06,75,6721
2007,06,80,6397
2007,06,85,4438
2007,06,90,1945
2007,06,95,513
2007,06,100,70
2007,07,1,33
2007,07,5,30
2007,07,10,40
2007,07,15,59
2007,07,20,70
2007,07,25,120
2007,07,30,190
2007,07,35,372
2007,07,40,766
2007,07,45,1586
2007,07,50,2769
2007,07,55,3777
2007,07,60,4811
2007,07,65,5397
2007,07,70,6113
2007,07,75,7068
2007,07,80,6747
2007,07,85,4669
2007,07,90,2067
2007,07,95,493
2007,07,100,60
2007,08,1,36
2007,08,5,43
2007,08,10,46
2007,08,15,59
2007,08,20,92
2007,08,25,92
2007,08,30,188
2007,08,35,346
2007,08,40,753
2007,08,45,1588
2007,08,50,2693
2007,08,55,3860
2007,08,60,4801
2007,08,65,5747
2007,08,70,6054
2007,08,75,6906
2007,08,80,6849
2007,08,85,4775
2007,08,90,2074
2007,08,95,503
2007,08,100,67
2007,09,1,24
2007,09,5,34
2007,09,10,49
2007,09,15,53
2007,09,20,78
2007,09,25,109
2007,09,30,176
2007,09,35,365
2007,09,40,780
2007,09,45,1555
2007,09,50,2566
2007,09,55,3740
2007,09,60,4785
2007,09,65,5260
2007,09,70,6003
2007,09,75,6756
2007,09,80,6774
2007,09,85,4616
2007,09,90,2032
2007,09,95,544
2007,09,100,56
2007,10,1,32
2007,10,5,39
2007,10,10,43
2007,10,15,44
2007,10,20,91
2007,10,25,112
2007,10,30,170
2007,10,35,349
2007,10,40,759
2007,10,45,1565
2007,10,50,2734
2007,10,55,3840
2007,10,60,4994
2007,10,65,5624
2007,10,70,6133
2007,10,75,7044
2007,10,80,6997
2007,10,85,4745
2007,10,90,2170
2007,10,95,533
2007,10,100,74
2007,11,1,37
2007,11,5,51
2007,11,10,40
2007,11,15,66
2007,11,20,80
2007,11,25,115
2007,11,30,172
2007,11,35,335
2007,11,40,708
2007,11,45,1528
2007,11,50,2573
2007,11,55,3770
2007,11,60,4821
2007,11,65,5433
2007,11,70,5999
2007,11,75,6803
2007,11,80,6632
2007,11,85,4628
2007,11,90,2011
2007,11,95,542
2007,11,100,104
2007,12,1,27
2007,12,5,39
2007,12,10,43
2007,12,15,61
2007,12,20,88
2007,12,25,108
2007,12,30,184
2007,12,35,358
2007,12,40,695
2007,12,45,1586
2007,12,50,2676
2007,12,55,3855
2007,12,60,4953
2007,12,65,5798
2007,12,70,6299
2007,12,75,7045
2007,12,80,6891
2007,12,85,4877
2007,12,90,2100
2007,12,95,583
2007,12,100,70
2008,01,1,35
2008,01,5,33
2008,01,10,51
2008,01,15,66
2008,01,20,87
2008,01,25,117
2008,01,30,186
2008,01,35,332
2008,01,40,750
2008,01,45,1612
2008,01,50,2743
2008,01,55,3917
2008,01,60,4976
2008,01,65,5824
2008,01,70,6349
2008,01,75,7132
2008,01,80,6796
2008,01,85,4799
2008,01,90,2170
2008,01,95,568
2008,01,100,80
2008,02,1,26
2008,02,5,52
2008,02,10,25
2008,02,15,45
2008,02,20,87
2008,02,25,117
2008,02,30,183
2008,02,35,361
2008,02,40,694
2008,02,45,1558
2008,02,50,2612
2008,02,55,3676
2008,02,60,4783
2008,02,65,5378
2008,02,70,5995
2008,02,75,6740
2008,02,80,6683
2008,02,85,4645
2008,02,90,2097
2008,02,95,571
2008,02,100,78
2008,03,1,39
2008,03,5,42
2008,03,10,46
2008,03,15,54
2008,03,20,85
2008,03,25,124
2008,03,30,158
2008,03,35,355
2008,03,40,726
2008,03,45,1598
2008,03,50,2575
2008,03,55,3835
2008,03,60,4997
2008,03,65,5680
2008,03,70,6238
2008,03,75,6965
2008,03,80,7018
2008,03,85,4892
2008,03,90,2186
2008,03,95,581
2008,03,100,64
2008,04,1,33
2008,04,5,37
2008,04,10,49
2008,04,15,52
2008,04,20,61
2008,04,25,106
2008,04,30,157
2008,04,35,324
2008,04,40,723
2008,04,45,1443
2008,04,50,2611
2008,04,55,3689
2008,04,60,4881
2008,04,65,5403
2008,04,70,5895
2008,04,75,6656
2008,04,80,6457
2008,04,85,4771
2008,04,90,2030
2008,04,95,515
2008,04,100,72
2008,05,1,31
2008,05,5,33
2008,05,10,36
2008,05,15,68
2008,05,20,77
2008,05,25,115
2008,05,30,169
2008,05,35,377
2008,05,40,706
2008,05,45,1564
2008,05,50,2608
2008,05,55,3815
2008,05,60,4787
2008,05,65,5774
2008,05,70,6040
2008,05,75,6773
2008,05,80,6667
2008,05,85,4777
2008,05,90,2064
2008,05,95,498
2008,05,100,82
2008,06,1,32
2008,06,5,29
2008,06,10,29
2008,06,15,52
2008,06,20,80
2008,06,25,132
2008,06,30,180
2008,06,35,310
2008,06,40,650
2008,06,45,1572
2008,06,50,2661
2008,06,55,3711
2008,06,60,4663
2008,06,65,5498
2008,06,70,5906
2008,06,75,6258
2008,06,80,6486
2008,06,85,4609
2008,06,90,1992
2008,06,95,543
2008,06,100,68
2008,07,1,23
2008,07,5,43
2008,07,10,39
2008,07,15,51
2008,07,20,77
2008,07,25,122
2008,07,30,193
2008,07,35,391
2008,07,40,717
2008,07,45,1503
2008,07,50,2704
2008,07,55,3773
2008,07,60,4888
2008,07,65,5700
2008,07,70,6031
2008,07,75,6755
2008,07,80,6582
2008,07,85,4614
2008,07,90,2108
2008,07,95,525
2008,07,100,70
2008,08,1,37
2008,08,5,48
2008,08,10,27
2008,08,15,53
2008,08,20,88
2008,08,25,126
2008,08,30,201
2008,08,35,365
2008,08,40,680
2008,08,45,1570
2008,08,50,2672
2008,08,55,3862
2008,08,60,4910
2008,08,65,5667
2008,08,70,6162
2008,08,75,6870
2008,08,80,6616
2008,08,85,4752
2008,08,90,2074
2008,08,95,552
2008,08,100,62
2008,09,1,29
2008,09,5,43
2008,09,10,32
2008,09,15,60
2008,09,20,86
2008,09,25,119
2008,09,30,162
2008,09,35,319
2008,09,40,680
2008,09,45,1519
2008,09,50,2600
2008,09,55,3645
2008,09,60,4891
2008,09,65,5686
2008,09,70,5901
2008,09,75,6532
2008,09,80,6516
2008,09,85,4679
2008,09,90,2060
2008,09,95,498
2008,09,100,68
2008,10,1,39
2008,10,5,31
2008,10,10,36
2008,10,15,61
2008,10,20,77
2008,10,25,119
2008,10,30,168
2008,10,35,345
2008,10,40,755
2008,10,45,1583
2008,10,50,2629
2008,10,55,3888
2008,10,60,4925
2008,10,65,5717
2008,10,70,6193
2008,10,75,6821
2008,10,80,6830
2008,10,85,4907
2008,10,90,2126
2008,10,95,569
2008,10,100,74
2008,11,1,32
2008,11,5,28
2008,11,10,34
2008,11,15,59
2008,11,20,76
2008,11,25,101
2008,11,30,172
2008,11,35,350
2008,11,40,702
2008,11,45,1513
2008,11,50,2700
2008,11,55,3699
2008,11,60,4932
2008,11,65,5663
2008,11,70,6146
2008,11,75,6590
2008,11,80,6631
2008,11,85,4661
2008,11,90,2160
2008,11,95,531
2008,11,100,76
2008,12,1,38
2008,12,5,38
2008,12,10,29
2008,12,15,64
2008,12,20,97
2008,12,25,124
2008,12,30,170
2008,12,35,371
2008,12,40,716
2008,12,45,1550
2008,12,50,2703
2008,12,55,3874
2008,12,60,5074
2008,12,65,6060
2008,12,70,6253
2008,12,75,6863
2008,12,80,6723
2008,12,85,4881
2008,12,90,2179
2008,12,95,562
2008,12,100,70
2009,01,1,34
2009,01,5,42
2009,01,10,37
2009,01,15,54
2009,01,20,96
2009,01,25,115
2009,01,30,205
2009,01,35,386
2009,01,40,730
2009,01,45,1606
2009,01,50,2722
2009,01,55,4116
2009,01,60,5247
2009,01,65,5825
2009,01,70,6292
2009,01,75,6857
2009,01,80,6811
2009,01,85,4912
2009,01,90,2250
2009,01,95,565
2009,01,100,60
2009,02,1,10
2009,02,1,29
2009,02,5,42
2009,02,10,20
2009,02,15,45
2009,02,20,75
2009,02,25,115
2009,02,30,182
2009,02,35,349
2009,02,40,662
2009,02,45,1370
2009,02,50,2499
2009,02,55,3671
2009,02,60,4678
2009,02,65,5362
2009,02,70,5650
2009,02,75,6202
2009,02,80,6192
2009,02,85,4525
2009,02,90,1971
2009,02,95,529
2009,02,100,71
2009,03,1,34
2009,03,5,42
2009,03,10,25
2009,03,15,58
2009,03,20,83
2009,03,25,126
2009,03,30,209
2009,03,35,372
2009,03,40,698
2009,03,45,1580
2009,03,50,2738
2009,03,55,3866
2009,03,60,5159
2009,03,65,5779
2009,03,70,6196
2009,03,75,6766
2009,03,80,6823
2009,03,85,4935
2009,03,90,2207
2009,03,95,578
2009,03,100,74
2009,04,1,11
2009,04,1,34
2009,04,5,29
2009,04,10,31
2009,04,15,50
2009,04,20,88
2009,04,25,105
2009,04,30,185
2009,04,35,352
2009,04,40,705
2009,04,45,1479
2009,04,50,2668
2009,04,55,3785
2009,04,60,4846
2009,04,65,5694
2009,04,70,5965
2009,04,75,6530
2009,04,80,6492
2009,04,85,4670
2009,04,90,1986
2009,04,95,556
2009,04,100,54
2009,05,1,24
2009,05,5,37
2009,05,10,34
2009,05,15,53
2009,05,20,78
2009,05,25,108
2009,05,30,188
2009,05,35,335
2009,05,40,690
2009,05,45,1548
2009,05,50,2715
2009,05,55,3741
2009,05,60,4954
2009,05,65,5621
2009,05,70,6159
2009,05,75,6590
2009,05,80,6499
2009,05,85,4836
2009,05,90,2047
2009,05,95,546
2009,05,100,72
2009,06,1,24
2009,06,5,36
2009,06,10,42
2009,06,15,52
2009,06,20,78
2009,06,25,113
2009,06,30,162
2009,06,35,345
2009,06,40,719
2009,06,45,1483
2009,06,50,2625
2009,06,55,3734
2009,06,60,4940
2009,06,65,5497
2009,06,70,5983
2009,06,75,6448
2009,06,80,6375
2009,06,85,4652
2009,06,90,2019
2009,06,95,487
2009,06,100,73
2009,07,1,30
2009,07,5,45
2009,07,10,36
2009,07,15,66
2009,07,20,73
2009,07,25,133
2009,07,30,192
2009,07,35,395
2009,07,40,699
2009,07,45,1525
2009,07,50,2775
2009,07,55,3785
2009,07,60,5150
2009,07,65,5840
2009,07,70,5963
2009,07,75,6657
2009,07,80,6478
2009,07,85,4938
2009,07,90,2143
2009,07,95,534
2009,07,100,57
2009,08,1,30
2009,08,5,32
2009,08,10,38
2009,08,15,55
2009,08,20,76
2009,08,25,111
2009,08,30,180
2009,08,35,312
2009,08,40,644
2009,08,45,1560
2009,08,50,2756
2009,08,55,3855
2009,08,60,5183
2009,08,65,5822
2009,08,70,6341
2009,08,75,6641
2009,08,80,6462
2009,08,85,4892
2009,08,90,2120
2009,08,95,540
2009,08,100,58
2009,09,1,26
2009,09,5,43
2009,09,10,29
2009,09,15,58
2009,09,20,92
2009,09,25,121
2009,09,30,183
2009,09,35,354
2009,09,40,644
2009,09,45,1441
2009,09,50,2667
2009,09,55,3827
2009,09,60,4995
2009,09,65,5591
2009,09,70,5933
2009,09,75,6420
2009,09,80,6578
2009,09,85,4910
2009,09,90,2069
2009,09,95,541
2009,09,100,70
2009,10,1,28
2009,10,5,43
2009,10,10,54
2009,10,15,61
2009,10,20,77
2009,10,25,127
2009,10,30,184
2009,10,35,382
2009,10,40,728
2009,10,45,1579
2009,10,50,2819
2009,10,55,3880
2009,10,60,5222
2009,10,65,6050
2009,10,70,6319
2009,10,75,6723
2009,10,80,6805
2009,10,85,5115
2009,10,90,2192
2009,10,95,575
2009,10,100,76
2009,11,1,31
2009,11,5,50
2009,11,10,40
2009,11,15,38
2009,11,20,92
2009,11,25,122
2009,11,30,179
2009,11,35,316
2009,11,40,672
2009,11,45,1474
2009,11,50,2670
2009,11,55,3827
2009,11,60,5034
2009,11,65,5704
2009,11,70,6022
2009,11,75,6588
2009,11,80,6555
2009,11,85,4792
2009,11,90,2150
2009,11,95,583
2009,11,100,72
2009,12,1,26
2009,12,5,36
2009,12,10,33
2009,12,15,54
2009,12,20,84
2009,12,25,123
2009,12,30,191
2009,12,35,336
2009,12,40,694
2009,12,45,1547
2009,12,50,2770
2009,12,55,4074
2009,12,60,5260
2009,12,65,5941
2009,12,70,6322
2009,12,75,6713
2009,12,80,6755
2009,12,85,5153
2009,12,90,2251
2009,12,95,618
2009,12,100,80
2010,01,1,31
2010,01,5,34
2010,01,10,51
2010,01,15,53
2010,01,20,79
2010,01,25,120
2010,01,30,185
2010,01,35,362
2010,01,40,673
2010,01,45,1561
2010,01,50,2785
2010,01,55,3998
2010,01,60,5323
2010,01,65,5992
2010,01,70,6490
2010,01,75,6671
2010,01,80,6961
2010,01,85,5180
2010,01,90,2223
2010,01,95,609
2010,01,100,73
2010,02,1,21
2010,02,5,34
2010,02,10,28
2010,02,15,41
2010,02,20,88
2010,02,25,106
2010,02,30,157
2010,02,35,323
2010,02,40,609
2010,02,45,1348
2010,02,50,2497
2010,02,55,3638
2010,02,60,4856
2010,02,65,5449
2010,02,70,5728
2010,02,75,6252
2010,02,80,6095
2010,02,85,4720
2010,02,90,2078
2010,02,95,558
2010,02,100,62
2010,03,1,24
2010,03,5,42
2010,03,10,45
2010,03,15,51
2010,03,20,70
2010,03,25,115
2010,03,30,191
2010,03,35,334
2010,03,40,647
2010,03,45,1541
2010,03,50,2808
2010,03,55,3945
2010,03,60,5255
2010,03,65,6027
2010,03,70,6261
2010,03,75,6792
2010,03,80,6773
2010,03,85,5081
2010,03,90,2258
2010,03,95,592
2010,03,100,66
2010,04,1,36
2010,04,5,32
2010,04,10,45
2010,04,15,55
2010,04,20,76
2010,04,25,131
2010,04,30,177
2010,04,35,330
2010,04,40,658
2010,04,45,1392
2010,04,50,2616
2010,04,55,3830
2010,04,60,5083
2010,04,65,5666
2010,04,70,5916
2010,04,75,6361
2010,04,80,6548
2010,04,85,4923
2010,04,90,2193
2010,04,95,587
2010,04,100,60
2010,05,1,28
2010,05,5,38
2010,05,10,27
2010,05,15,63
2010,05,20,94
2010,05,25,124
2010,05,30,211
2010,05,35,311
2010,05,40,622
2010,05,45,1452
2010,05,50,2725
2010,05,55,3855
2010,05,60,5155
2010,05,65,5957
2010,05,70,6323
2010,05,75,6510
2010,05,80,6674
2010,05,85,5114
2010,05,90,2159
2010,05,95,583
2010,05,100,82
2010,06,1,25
2010,06,5,35
2010,06,10,55
2010,06,15,57
2010,06,20,86
2010,06,25,114
2010,06,30,169
2010,06,35,335
2010,06,40,649
2010,06,45,1409
2010,06,50,2617
2010,06,55,3757
2010,06,60,5131
2010,06,65,5770
2010,06,70,6028
2010,06,75,6340
2010,06,80,6319
2010,06,85,4718
2010,06,90,2187
2010,06,95,601
2010,06,100,75
2010,07,1,28
2010,07,5,47
2010,07,10,39
2010,07,15,51
2010,07,20,81
2010,07,25,110
2010,07,30,182
2010,07,35,319
2010,07,40,640
2010,07,45,1542
2010,07,50,2761
2010,07,55,4012
2010,07,60,5378
2010,07,65,6108
2010,07,70,6098
2010,07,75,6588
2010,07,80,6526
2010,07,85,5006
2010,07,90,2285
2010,07,95,578
2010,07,100,77
2010,08,1,31
2010,08,5,46
2010,08,10,38
2010,08,15,51
2010,08,20,104
2010,08,25,118
2010,08,30,186
2010,08,35,361
2010,08,40,729
2010,08,45,1494
2010,08,50,2799
2010,08,55,3891
2010,08,60,5321
2010,08,65,5982
2010,08,70,6338
