year,month,age,dead
2018,01,0,1769
2018,01,1,101
2018,01,2,61
2018,01,3,47
2018,01,4,24
2018,01,5,26
2018,01,6,31
2018,01,7,33
2018,01,8,29
2018,01,9,37
2018,01,10,29
2018,01,11,28
2018,01,12,21
2018,01,13,28
2018,01,14,45
2018,01,15,37
2018,01,16,47
2018,01,17,31
2018,01,18,59
2018,01,19,53
2018,01,20,51
2018,01,21,66
2018,01,22,63
2018,01,23,91
2018,01,24,87
2018,01,25,106
2018,01,26,146
2018,01,27,162
2018,01,28,159
2018,01,29,183
2018,01,30,205
2018,01,31,223
2018,01,32,208
2018,01,33,251
2018,01,34,286
2018,01,35,294
2018,01,36,320
2018,01,37,350
2018,01,38,377
2018,01,39,414
2018,01,40,424
2018,01,41,406
2018,01,42,505
2018,01,43,577
2018,01,44,559
2018,01,45,735
2018,01,46,843
2018,01,47,921
2018,01,48,1014
2018,01,49,1108
2018,01,50,1244
2018,01,51,1414
2018,01,52,1564
2018,01,53,1817
2018,01,54,2080
2018,01,55,2253
2018,01,56,2576
2018,01,57,2760
2018,01,58,3109
2018,01,59,3203
2018,01,60,3417
2018,01,61,3627
2018,01,62,3839
2018,01,63,4131
2018,01,64,4199
2018,01,65,4350
2018,01,66,4523
2018,01,67,4639
2018,01,68,4847
2018,01,69,5081
2018,01,70,5722
2018,01,71,5724
2018,01,72,4972
2018,01,73,5511
2018,01,74,5883
2018,01,75,6257
2018,01,76,6015
2018,01,77,6117
2018,01,78,6050
2018,01,79,6551
2018,01,80,6626
2018,01,81,6873
2018,01,82,7277
2018,01,83,7385
2018,01,84,7308
2018,01,85,7841
2018,01,86,7838
2018,01,87,8134
2018,01,88,8010
2018,01,89,8027
2018,01,90,7920
2018,01,91,7420
2018,01,92,6857
2018,01,93,6452
2018,01,94,5385
2018,01,95,4601
2018,01,96,4013
2018,01,97,3134
2018,01,98,2252
2018,01,99,1666
2018,01,100,3248
2018,02,0,1539
2018,02,1,93
2018,02,2,45
2018,02,3,36
2018,02,4,31
2018,02,5,22
2018,02,6,30
2018,02,7,28
2018,02,8,26
2018,02,9,25
2018,02,10,25
2018,02,11,24
2018,02,12,24
2018,02,13,30
2018,02,14,27
2018,02,15,32
2018,02,16,25
2018,02,17,43
2018,02,18,32
2018,02,19,48
2018,02,20,58
2018,02,21,62
2018,02,22,75
2018,02,23,65
2018,02,24,95
2018,02,25,84
2018,02,26,102
2018,02,27,120
2018,02,28,142
2018,02,29,122
2018,02,30,160
2018,02,31,165
2018,02,32,190
2018,02,33,195
2018,02,34,221
2018,02,35,252
2018,02,36,268
2018,02,37,307
2018,02,38,329
2018,02,39,320
2018,02,40,332
2018,02,41,380
2018,02,42,432
2018,02,43,479
2018,02,44,539
2018,02,45,599
2018,02,46,738
2018,02,47,774
2018,02,48,886
2018,02,49,926
2018,02,50,999
2018,02,51,1146
2018,02,52,1268
2018,02,53,1546
2018,02,54,1773
2018,02,55,2021
2018,02,56,2097
2018,02,57,2363
2018,02,58,2516
2018,02,59,2805
2018,02,60,2916
2018,02,61,3031
2018,02,62,3209
2018,02,63,3403
2018,02,64,3455
2018,02,65,3698
2018,02,66,3884
2018,02,67,3851
2018,02,68,3975
2018,02,69,4362
2018,02,70,4747
2018,02,71,4838
2018,02,72,4280
2018,02,73,4542
2018,02,74,4966
2018,02,75,5280
2018,02,76,5012
2018,02,77,4962
2018,02,78,5196
2018,02,79,5571
2018,02,80,5432
2018,02,81,5650
2018,02,82,5763
2018,02,83,6111
2018,02,84,6009
2018,02,85,6300
2018,02,86,6343
2018,02,87,6584
2018,02,88,6571
2018,02,89,6544
2018,02,90,6212
2018,02,91,5949
2018,02,92,5408
2018,02,93,4933
2018,02,94,4307
2018,02,95,3718
2018,02,96,3194
2018,02,97,2519
2018,02,98,1774
2018,02,99,1262
2018,02,100,2563
2018,03,0,1717
2018,03,1,82
2018,03,2,61
2018,03,3,31
2018,03,4,30
2018,03,5,22
2018,03,6,26
2018,03,7,18
2018,03,8,36
2018,03,9,24
2018,03,10,25
2018,03,11,38
2018,03,12,37
2018,03,13,22
2018,03,14,30
2018,03,15,34
2018,03,16,43
2018,03,17,39
2018,03,18,49
2018,03,19,61
2018,03,20,46
2018,03,21,59
2018,03,22,80
2018,03,23,77
2018,03,24,95
2018,03,25,98
2018,03,26,108
2018,03,27,150
2018,03,28,147
2018,03,29,136
2018,03,30,174
2018,03,31,179
2018,03,32,216
2018,03,33,202
2018,03,34,248
2018,03,35,277
2018,03,36,288
2018,03,37,316
2018,03,38,348
2018,03,39,359
2018,03,40,388
2018,03,41,420
2018,03,42,425
2018,03,43,489
2018,03,44,564
2018,03,45,587
2018,03,46,772
2018,03,47,855
2018,03,48,892
2018,03,49,985
2018,03,50,1105
2018,03,51,1184
2018,03,52,1405
2018,03,53,1633
2018,03,54,1848
2018,03,55,1985
2018,03,56,2201
2018,03,57,2483
2018,03,58,2678
2018,03,59,2943
2018,03,60,3139
2018,03,61,3269
2018,03,62,3467
2018,03,63,3750
2018,03,64,3796
2018,03,65,3862
2018,03,66,3922
2018,03,67,4077
2018,03,68,4311
2018,03,69,4526
2018,03,70,5028
2018,03,71,5217
2018,03,72,4279
2018,03,73,4752
2018,03,74,5107
2018,03,75,5636
2018,03,76,5287
2018,03,77,5241
2018,03,78,5353
2018,03,79,5587
2018,03,80,5794
2018,03,81,5828
2018,03,82,6097
2018,03,83,6203
2018,03,84,6258
2018,03,85,6470
2018,03,86,6629
2018,03,87,6830
2018,03,88,6856
2018,03,89,6710
2018,03,90,6619
2018,03,91,6116
2018,03,92,5632
2018,03,93,5175
2018,03,94,4559
2018,03,95,3836
2018,03,96,3164
2018,03,97,2458
2018,03,98,1876
2018,03,99,1314
2018,03,100,2550
2018,04,0,1639
2018,04,1,63
2018,04,2,32
2018,04,3,24
2018,04,4,15
2018,04,5,29
2018,04,6,22
2018,04,7,20
2018,04,8,24
2018,04,9,25
2018,04,10,36
2018,04,11,19
2018,04,12,34
2018,04,13,30
2018,04,14,24
2018,04,15,39
2018,04,16,24
2018,04,17,30
2018,04,18,46
2018,04,19,43
2018,04,20,51
2018,04,21,53
2018,04,22,72
2018,04,23,77
2018,04,24,93
2018,04,25,83
2018,04,26,102
2018,04,27,123
2018,04,28,146
2018,04,29,158
2018,04,30,152
2018,04,31,184
2018,04,32,177
2018,04,33,195
2018,04,34,212
2018,04,35,263
2018,04,36,277
2018,04,37,271
2018,04,38,318
2018,04,39,345
2018,04,40,372
2018,04,41,395
2018,04,42,398
2018,04,43,473
2018,04,44,511
2018,04,45,609
2018,04,46,685
2018,04,47,766
2018,04,48,847
2018,04,49,980
2018,04,50,967
2018,04,51,1164
2018,04,52,1384
2018,04,53,1451
2018,04,54,1724
2018,04,55,1911
2018,04,56,2139
2018,04,57,2313
2018,04,58,2479
2018,04,59,2692
2018,04,60,2891
2018,04,61,3050
2018,04,62,3278
2018,04,63,3407
2018,04,64,3509
2018,04,65,3644
2018,04,66,3783
2018,04,67,3918
2018,04,68,4019
2018,04,69,4322
2018,04,70,4664
2018,04,71,4998
2018,04,72,4100
2018,04,73,4520
2018,04,74,4946
2018,04,75,5379
2018,04,76,5033
2018,04,77,4916
2018,04,78,4952
2018,04,79,5151
2018,04,80,5391
2018,04,81,5372
2018,04,82,5820
2018,04,83,5952
2018,04,84,5732
2018,04,85,6091
2018,04,86,6151
2018,04,87,6260
2018,04,88,6344
2018,04,89,6188
2018,04,90,6119
2018,04,91,5805
2018,04,92,5177
2018,04,93,4675
2018,04,94,4179
2018,04,95,3467
2018,04,96,2893
2018,04,97,2214
2018,04,98,1689
2018,04,99,1188
2018,04,100,2455
2018,05,0,1643
2018,05,1,85
2018,05,2,44
2018,05,3,37
2018,05,4,30
2018,05,5,25
2018,05,6,27
2018,05,7,18
2018,05,8,22
2018,05,9,27
2018,05,10,25
2018,05,11,28
2018,05,12,20
2018,05,13,28
2018,05,14,30
2018,05,15,34
2018,05,16,31
2018,05,17,44
2018,05,18,39
2018,05,19,56
2018,05,20,56
2018,05,21,44
2018,05,22,75
2018,05,23,84
2018,05,24,99
2018,05,25,99
2018,05,26,124
2018,05,27,109
2018,05,28,142
2018,05,29,159
2018,05,30,165
2018,05,31,180
2018,05,32,221
2018,05,33,233
2018,05,34,231
2018,05,35,238
2018,05,36,275
2018,05,37,316
2018,05,38,319
2018,05,39,358
2018,05,40,382
2018,05,41,399
2018,05,42,419
2018,05,43,470
2018,05,44,553
2018,05,45,596
2018,05,46,689
2018,05,47,839
2018,05,48,852
2018,05,49,919
2018,05,50,1000
2018,05,51,1143
2018,05,52,1288
2018,05,53,1522
2018,05,54,1664
2018,05,55,1861
2018,05,56,2096
2018,05,57,2366
2018,05,58,2471
2018,05,59,2635
2018,05,60,3018
2018,05,61,3099
2018,05,62,3077
2018,05,63,3483
2018,05,64,3569
2018,05,65,3528
2018,05,66,3723
2018,05,67,3819
2018,05,68,4029
2018,05,69,4215
2018,05,70,4470
2018,05,71,5039
2018,05,72,4138
2018,05,73,4354
2018,05,74,4679
2018,05,75,5217
2018,05,76,4814
2018,05,77,5002
2018,05,78,4953
2018,05,79,5151
2018,05,80,5245
2018,05,81,5289
2018,05,82,5582
2018,05,83,5669
2018,05,84,5555
2018,05,85,5850
2018,05,86,6029
2018,05,87,6045
2018,05,88,5922
2018,05,89,5859
2018,05,90,5902
2018,05,91,5328
2018,05,92,4883
2018,05,93,4522
2018,05,94,3887
2018,05,95,3357
2018,05,96,2735
2018,05,97,2171
2018,05,98,1541
2018,05,99,1128
2018,05,100,2240
2018,06,0,1577
2018,06,1,57
2018,06,2,39
2018,06,3,31
2018,06,4,27
2018,06,5,22
2018,06,6,24
2018,06,7,12
2018,06,8,16
2018,06,9,21
2018,06,10,24
2018,06,11,19
2018,06,12,29
2018,06,13,18
2018,06,14,26
2018,06,15,33
2018,06,16,29
2018,06,17,51
2018,06,18,59
2018,06,19,45
2018,06,20,50
2018,06,21,71
2018,06,22,56
2018,06,23,61
2018,06,24,82
2018,06,25,85
2018,06,26,117
2018,06,27,114
2018,06,28,144
2018,06,29,145
2018,06,30,155
2018,06,31,171
2018,06,32,185
2018,06,33,205
2018,06,34,176
2018,06,35,259
2018,06,36,274
2018,06,37,293
2018,06,38,336
2018,06,39,391
2018,06,40,350
2018,06,41,378
2018,06,42,410
2018,06,43,472
2018,06,44,483
2018,06,45,543
2018,06,46,672
2018,06,47,808
2018,06,48,820
2018,06,49,922
2018,06,50,1022
2018,06,51,1105
2018,06,52,1230
2018,06,53,1444
2018,06,54,1688
2018,06,55,1810
2018,06,56,2039
2018,06,57,2392
2018,06,58,2444
2018,06,59,2581
2018,06,60,2776
2018,06,61,3052
2018,06,62,3076
2018,06,63,3339
2018,06,64,3380
2018,06,65,3502
2018,06,66,3578
2018,06,67,3736
2018,06,68,3755
2018,06,69,3991
2018,06,70,4286
2018,06,71,4912
2018,06,72,3909
2018,06,73,4268
2018,06,74,4639
2018,06,75,4870
2018,06,76,4678
2018,06,77,4632
2018,06,78,4692
2018,06,79,4703
2018,06,80,5029
2018,06,81,4966
2018,06,82,5282
2018,06,83,5348
2018,06,84,5302
2018,06,85,5603
2018,06,86,5587
2018,06,87,5848
2018,06,88,5763
2018,06,89,5532
2018,06,90,5494
2018,06,91,5085
2018,06,92,4694
2018,06,93,4235
2018,06,94,3665
2018,06,95,3164
2018,06,96,2568
2018,06,97,2060
2018,06,98,1499
2018,06,99,1045
2018,06,100,2208
2018,07,0,1686
2018,07,1,71
2018,07,2,36
2018,07,3,29
2018,07,4,31
2018,07,5,22
2018,07,6,21
2018,07,7,18
2018,07,8,16
2018,07,9,16
2018,07,10,19
2018,07,11,29
2018,07,12,25
2018,07,13,24
2018,07,14,32
2018,07,15,54
2018,07,16,40
2018,07,17,47
2018,07,18,53
2018,07,19,34
2018,07,20,61
2018,07,21,63
2018,07,22,76
2018,07,23,77
2018,07,24,83
2018,07,25,98
2018,07,26,107
2018,07,27,121
2018,07,28,137
2018,07,29,160
2018,07,30,171
2018,07,31,170
2018,07,32,177
2018,07,33,246
2018,07,34,229
2018,07,35,272
2018,07,36,282
2018,07,37,314
2018,07,38,301
2018,07,39,381
2018,07,40,397
2018,07,41,395
2018,07,42,432
2018,07,43,476
2018,07,44,492
2018,07,45,582
2018,07,46,700
2018,07,47,820
2018,07,48,893
2018,07,49,941
2018,07,50,1037
2018,07,51,1163
2018,07,52,1298
2018,07,53,1490
2018,07,54,1688
2018,07,55,1932
2018,07,56,2094
2018,07,57,2272
2018,07,58,2446
2018,07,59,2639
2018,07,60,2884
2018,07,61,3152
2018,07,62,3208
2018,07,63,3392
2018,07,64,3417
2018,07,65,3577
2018,07,66,3678
2018,07,67,3733
2018,07,68,3784
2018,07,69,4221
2018,07,70,4444
2018,07,71,5075
2018,07,72,3957
2018,07,73,4209
2018,07,74,4591
2018,07,75,5084
2018,07,76,4781
2018,07,77,4763
2018,07,78,4811
2018,07,79,5003
2018,07,80,5209
2018,07,81,5169
2018,07,82,5284
2018,07,83,5564
2018,07,84,5456
2018,07,85,5577
2018,07,86,5733
2018,07,87,5820
2018,07,88,5838
2018,07,89,5593
2018,07,90,5360
2018,07,91,5298
2018,07,92,4703
2018,07,93,4244
2018,07,94,3801
2018,07,95,3221
2018,07,96,2723
2018,07,97,2108
2018,07,98,1559
2018,07,99,1057
2018,07,100,2203
2018,08,0,1685
2018,08,1,71
2018,08,2,34
2018,08,3,19
2018,08,4,34
2018,08,5,25
2018,08,6,20
2018,08,7,24
2018,08,8,19
2018,08,9,19
2018,08,10,18
2018,08,11,19
2018,08,12,28
2018,08,13,29
2018,08,14,20
2018,08,15,40
2018,08,16,32
2018,08,17,35
2018,08,18,33
2018,08,19,41
2018,08,20,65
2018,08,21,63
2018,08,22,65
2018,08,23,79
2018,08,24,85
2018,08,25,97
2018,08,26,115
2018,08,27,113
2018,08,28,146
2018,08,29,157
2018,08,30,191
2018,08,31,176
2018,08,32,216
2018,08,33,220
2018,08,34,255
2018,08,35,265
2018,08,36,266
2018,08,37,286
2018,08,38,311
2018,08,39,354
2018,08,40,409
2018,08,41,435
2018,08,42,455
2018,08,43,483
2018,08,44,521
2018,08,45,576
2018,08,46,708
2018,08,47,817
2018,08,48,838
2018,08,49,961
2018,08,50,949
2018,08,51,1134
2018,08,52,1244
2018,08,53,1480
2018,08,54,1754
2018,08,55,1926
2018,08,56,2103
2018,08,57,2308
2018,08,58,2524
2018,08,59,2619
2018,08,60,2823
2018,08,61,3016
2018,08,62,3231
2018,08,63,3410
2018,08,64,3525
2018,08,65,3567
2018,08,66,3536
2018,08,67,3809
2018,08,68,3885
2018,08,69,4106
2018,08,70,4383
2018,08,71,5131
2018,08,72,4078
2018,08,73,4291
2018,08,74,4647
2018,08,75,5239
2018,08,76,4859
2018,08,77,4675
2018,08,78,4859
2018,08,79,5022
2018,08,80,5176
2018,08,81,5214
2018,08,82,5321
2018,08,83,5507
2018,08,84,5343
2018,08,85,5509
2018,08,86,5642
2018,08,87,5790
2018,08,88,5864
2018,08,89,5559
2018,08,90,5431
2018,08,91,5223
2018,08,92,4730
2018,08,93,4321
2018,08,94,3770
2018,08,95,3156
2018,08,96,2608
2018,08,97,2130
2018,08,98,1573
2018,08,99,1091
2018,08,100,2258
2018,09,0,1708
2018,09,1,67
2018,09,2,41
2018,09,3,39
2018,09,4,23
2018,09,5,24
2018,09,6,22
2018,09,7,21
2018,09,8,19
2018,09,9,23
2018,09,10,16
2018,09,11,17
2018,09,12,20
2018,09,13,25
2018,09,14,32
2018,09,15,30
2018,09,16,33
2018,09,17,40
2018,09,18,44
2018,09,19,50
2018,09,20,53
2018,09,21,63
2018,09,22,66
2018,09,23,75
2018,09,24,73
2018,09,25,88
2018,09,26,110
2018,09,27,138
2018,09,28,132
2018,09,29,158
2018,09,30,170
2018,09,31,172
2018,09,32,201
2018,09,33,195
2018,09,34,223
2018,09,35,257
2018,09,36,275
2018,09,37,290
2018,09,38,325
2018,09,39,383
2018,09,40,356
2018,09,41,384
2018,09,42,421
2018,09,43,464
2018,09,44,517
2018,09,45,580
2018,09,46,666
2018,09,47,768
2018,09,48,898
2018,09,49,914
2018,09,50,989
2018,09,51,1102
2018,09,52,1262
2018,09,53,1448
2018,09,54,1604
2018,09,55,1818
2018,09,56,2016
2018,09,57,2203
2018,09,58,2402
2018,09,59,2573
2018,09,60,2562
2018,09,61,2973
2018,09,62,3090
2018,09,63,3174
2018,09,64,3284
2018,09,65,3544
2018,09,66,3601
2018,09,67,3799
2018,09,68,3805
2018,09,69,3993
2018,09,70,4323
2018,09,71,4780
2018,09,72,3993
2018,09,73,4190
2018,09,74,4495
2018,09,75,5066
2018,09,76,4731
2018,09,77,4795
2018,09,78,4659
2018,09,79,4828
2018,09,80,5059
2018,09,81,5089
2018,09,82,5302
2018,09,83,5318
2018,09,84,5261
2018,09,85,5483
2018,09,86,5454
2018,09,87,5598
2018,09,88,5735
2018,09,89,5481
2018,09,90,5343
2018,09,91,5122
2018,09,92,4509
2018,09,93,4209
2018,09,94,3720
2018,09,95,3210
2018,09,96,2654
2018,09,97,2076
2018,09,98,1555
2018,09,99,1048
2018,09,100,2159
2018,10,0,1730
2018,10,1,74
2018,10,2,32
2018,10,3,31
2018,10,4,30
2018,10,5,26
2018,10,6,22
2018,10,7,19
2018,10,8,36
2018,10,9,28
2018,10,10,27
2018,10,11,20
2018,10,12,23
2018,10,13,42
2018,10,14,25
2018,10,15,33
2018,10,16,31
2018,10,17,43
2018,10,18,65
2018,10,19,61
2018,10,20,58
2018,10,21,65
2018,10,22,63
2018,10,23,68
2018,10,24,86
2018,10,25,96
2018,10,26,117
2018,10,27,135
2018,10,28,136
2018,10,29,154
2018,10,30,183
2018,10,31,178
2018,10,32,200
2018,10,33,204
2018,10,34,230
2018,10,35,263
2018,10,36,296
2018,10,37,294
2018,10,38,331
2018,10,39,341
2018,10,40,417
2018,10,41,426
2018,10,42,443
2018,10,43,447
2018,10,44,519
2018,10,45,621
2018,10,46,677
2018,10,47,804
2018,10,48,895
2018,10,49,908
2018,10,50,1056
2018,10,51,1163
2018,10,52,1308
2018,10,53,1496
2018,10,54,1698
2018,10,55,1906
2018,10,56,2126
2018,10,57,2325
2018,10,58,2507
2018,10,59,2685
2018,10,60,2841
2018,10,61,3203
2018,10,62,3308
2018,10,63,3338
2018,10,64,3587
2018,10,65,3626
2018,10,66,3875
2018,10,67,3929
2018,10,68,4042
2018,10,69,4304
2018,10,70,4517
2018,10,71,5171
2018,10,72,4462
2018,10,73,4477
2018,10,74,4765
2018,10,75,5396
2018,10,76,5101
2018,10,77,5197
2018,10,78,5098
2018,10,79,5162
2018,10,80,5504
2018,10,81,5356
2018,10,82,5587
2018,10,83,5810
2018,10,84,5830
2018,10,85,5948
2018,10,86,6145
2018,10,87,5956
2018,10,88,6301
2018,10,89,5968
2018,10,90,5800
2018,10,91,5584
2018,10,92,5069
2018,10,93,4671
2018,10,94,4146
2018,10,95,3477
2018,10,96,2840
2018,10,97,2266
2018,10,98,1735
2018,10,99,1107
2018,10,100,2400
2018,11,0,1593
2018,11,1,81
2018,11,2,49
2018,11,3,34
2018,11,4,34
2018,11,5,23
2018,11,6,15
2018,11,7,22
2018,11,8,23
2018,11,9,26
2018,11,10,23
2018,11,11,18
2018,11,12,35
2018,11,13,28
2018,11,14,28
2018,11,15,36
2018,11,16,33
2018,11,17,32
2018,11,18,55
2018,11,19,56
2018,11,20,62
2018,11,21,65
2018,11,22,70
2018,11,23,76
2018,11,24,85
2018,11,25,78
2018,11,26,134
2018,11,27,119
2018,11,28,144
2018,11,29,176
2018,11,30,141
2018,11,31,162
2018,11,32,178
2018,11,33,225
2018,11,34,252
2018,11,35,259
2018,11,36,291
2018,11,37,352
2018,11,38,334
2018,11,39,357
2018,11,40,363
2018,11,41,395
2018,11,42,440
2018,11,43,477
2018,11,44,561
2018,11,45,587
2018,11,46,669
2018,11,47,786
2018,11,48,903
2018,11,49,942
2018,11,50,948
2018,11,51,1143
2018,11,52,1279
2018,11,53,1492
2018,11,54,1689
2018,11,55,1905
2018,11,56,2131
2018,11,57,2293
2018,11,58,2490
2018,11,59,2729
2018,11,60,2876
2018,11,61,3128
2018,11,62,3355
2018,11,63,3536
2018,11,64,3495
2018,11,65,3782
2018,11,66,3754
2018,11,67,3879
2018,11,68,3974
2018,11,69,4347
2018,11,70,4542
2018,11,71,5156
2018,11,72,4708
2018,11,73,4364
2018,11,74,4618
2018,11,75,5264
2018,11,76,5289
2018,11,77,5150
2018,11,78,5078
2018,11,79,5228
2018,11,80,5395
2018,11,81,5552
2018,11,82,5699
2018,11,83,5763
2018,11,84,5861
2018,11,85,5738
2018,11,86,6169
2018,11,87,6230
2018,11,88,6502
2018,11,89,6090
2018,11,90,5967
2018,11,91,5663
2018,11,92,5056
2018,11,93,4518
2018,11,94,4122
2018,11,95,3475
2018,11,96,2858
2018,11,97,2347
2018,11,98,1741
2018,11,99,1139
2018,11,100,2461
2018,12,0,1615
2018,12,1,70
2018,12,2,33
2018,12,3,52
2018,12,4,31
2018,12,5,26
2018,12,6,14
2018,12,7,26
2018,12,8,26
2018,12,9,34
2018,12,10,25
2018,12,11,29
2018,12,12,35
2018,12,13,27
2018,12,14,33
2018,12,15,30
2018,12,16,39
2018,12,17,57
2018,12,18,49
2018,12,19,48
2018,12,20,61
2018,12,21,57
2018,12,22,64
2018,12,23,81
2018,12,24,99
2018,12,25,104
2018,12,26,111
2018,12,27,122
2018,12,28,148
2018,12,29,149
2018,12,30,202
2018,12,31,185
2018,12,32,195
2018,12,33,229
2018,12,34,227
2018,12,35,273
2018,12,36,306
2018,12,37,314
2018,12,38,373
2018,12,39,421
2018,12,40,368
2018,12,41,428
2018,12,42,447
2018,12,43,487
2018,12,44,550
2018,12,45,683
2018,12,46,729
2018,12,47,839
2018,12,48,955
2018,12,49,1015
2018,12,50,1072
2018,12,51,1259
2018,12,52,1332
2018,12,53,1581
2018,12,54,1858
2018,12,55,1981
2018,12,56,2223
2018,12,57,2448
2018,12,58,2748
2018,12,59,2840
2018,12,60,3001
2018,12,61,3224
2018,12,62,3557
2018,12,63,3664
2018,12,64,3926
2018,12,65,3786
2018,12,66,4210
2018,12,67,4130
2018,12,68,4295
2018,12,69,4620
2018,12,70,4698
2018,12,71,5398
2018,12,72,5087
2018,12,73,4654
2018,12,74,5111
2018,12,75,5613
2018,12,76,5660
2018,12,77,5480
2018,12,78,5440
2018,12,79,5500
2018,12,80,5992
2018,12,81,6114
2018,12,82,6075
2018,12,83,6241
2018,12,84,6343
2018,12,85,6254
2018,12,86,6584
2018,12,87,6482
2018,12,88,6942
2018,12,89,6424
2018,12,90,6384
2018,12,91,6081
2018,12,92,5583
2018,12,93,5072
2018,12,94,4449
2018,12,95,3683
2018,12,96,3065
2018,12,97,2583
2018,12,98,1933
2018,12,99,1273
2018,12,100,2701
2019,01,0,1550
2019,01,1,86
2019,01,2,47
2019,01,3,42
2019,01,4,27
2019,01,5,29
2019,01,6,26
2019,01,7,27
2019,01,8,27
2019,01,9,31
2019,01,10,26
2019,01,11,23
2019,01,12,23
2019,01,13,27
2019,01,14,29
2019,01,15,35
2019,01,16,38
2019,01,17,40
2019,01,18,48
2019,01,19,62
2019,01,20,62
2019,01,21,74
2019,01,22,79
2019,01,23,79
2019,01,24,101
2019,01,25,80
2019,01,26,119
2019,01,27,115
2019,01,28,151
2019,01,29,168
2019,01,30,179
2019,01,31,163
2019,01,32,181
2019,01,33,226
2019,01,34,234
2019,01,35,279
2019,01,36,295
2019,01,37,361
2019,01,38,371
2019,01,39,412
2019,01,40,398
2019,01,41,454
2019,01,42,474
2019,01,43,488
2019,01,44,602
2019,01,45,648
2019,01,46,743
2019,01,47,837
2019,01,48,928
2019,01,49,1051
2019,01,50,1115
2019,01,51,1232
2019,01,52,1434
2019,01,53,1530
2019,01,54,1894
2019,01,55,2005
2019,01,56,2278
2019,01,57,2601
2019,01,58,2732
2019,01,59,3067
2019,01,60,3225
2019,01,61,3585
2019,01,62,3656
2019,01,63,3770
2019,01,64,3895
2019,01,65,4056
2019,01,66,4253
2019,01,67,4338
2019,01,68,4490
2019,01,69,4650
2019,01,70,4942
2019,01,71,5625
2019,01,72,5291
2019,01,73,4862
2019,01,74,5133
2019,01,75,5761
2019,01,76,5893
2019,01,77,5705
2019,01,78,5673
2019,01,79,5777
2019,01,80,6062
2019,01,81,6211
2019,01,82,6252
2019,01,83,6576
2019,01,84,6659
2019,01,85,6407
2019,01,86,6826
2019,01,87,6754
2019,01,88,6885
2019,01,89,6784
2019,01,90,6577
2019,01,91,6414
2019,01,92,5838
2019,01,93,5141
2019,01,94,4778
2019,01,95,3841
2019,01,96,3276
2019,01,97,2682
2019,01,98,2002
2019,01,99,1302
2019,01,100,2881
2019,02,0,1504
2019,02,1,91
2019,02,2,54
2019,02,3,44
2019,02,4,27
2019,02,5,26
2019,02,6,28
2019,02,7,28
2019,02,8,19
2019,02,9,26
2019,02,10,31
2019,02,11,33
2019,02,12,26
2019,02,13,26
2019,02,14,18
2019,02,15,31
2019,02,16,27
2019,02,17,39
2019,02,18,57
2019,02,19,52
2019,02,20,57
2019,02,21,59
2019,02,22,61
2019,02,23,71
2019,02,24,63
2019,02,25,100
2019,02,26,124
2019,02,27,123
2019,02,28,157
2019,02,29,138
2019,02,30,171
2019,02,31,172
2019,02,32,189
2019,02,33,211
2019,02,34,225
2019,02,35,235
2019,02,36,233
2019,02,37,290
2019,02,38,335
2019,02,39,358
2019,02,40,391
2019,02,41,371
2019,02,42,437
2019,02,43,443
2019,02,44,517
2019,02,45,572
2019,02,46,707
2019,02,47,707
2019,02,48,932
2019,02,49,1021
2019,02,50,1023
2019,02,51,1093
2019,02,52,1221
2019,02,53,1362
2019,02,54,1616
2019,02,55,1887
2019,02,56,2052
2019,02,57,2181
2019,02,58,2503
2019,02,59,2647
2019,02,60,2876
2019,02,61,3185
2019,02,62,3299
2019,02,63,3431
2019,02,64,3633
2019,02,65,3623
2019,02,66,3904
2019,02,67,3893
2019,02,68,3985
2019,02,69,4220
2019,02,70,4491
2019,02,71,5086
2019,02,72,5168
2019,02,73,4331
2019,02,74,4752
2019,02,75,5144
2019,02,76,5383
2019,02,77,5122
2019,02,78,5110
2019,02,79,5229
2019,02,80,5414
2019,02,81,5607
2019,02,82,5717
2019,02,83,5930
2019,02,84,6055
2019,02,85,5835
2019,02,86,6144
2019,02,87,6196
2019,02,88,6208
2019,02,89,6023
2019,02,90,5804
2019,02,91,5742
2019,02,92,5250
2019,02,93,4584
2019,02,94,4292
2019,02,95,3484
2019,02,96,2867
2019,02,97,2383
2019,02,98,1760
2019,02,99,1184
2019,02,100,2481
2019,03,0,1699
2019,03,1,88
2019,03,2,44
2019,03,3,38
2019,03,4,21
2019,03,5,40
2019,03,6,26
2019,03,7,32
2019,03,8,21
2019,03,9,21
2019,03,10,29
2019,03,11,24
2019,03,12,25
2019,03,13,29
2019,03,14,27
2019,03,15,29
2019,03,16,34
2019,03,17,45
2019,03,18,59
2019,03,19,56
2019,03,20,57
2019,03,21,68
2019,03,22,50
2019,03,23,80
2019,03,24,72
2019,03,25,92
2019,03,26,110
2019,03,27,126
2019,03,28,139
2019,03,29,161
2019,03,30,177
2019,03,31,176
2019,03,32,211
2019,03,33,251
2019,03,34,247
2019,03,35,252
2019,03,36,293
2019,03,37,351
2019,03,38,342
2019,03,39,415
2019,03,40,430
2019,03,41,446
2019,03,42,445
2019,03,43,522
2019,03,44,568
2019,03,45,621
2019,03,46,717
2019,03,47,837
2019,03,48,967
2019,03,49,962
2019,03,50,1145
2019,03,51,1213
2019,03,52,1382
2019,03,53,1548
2019,03,54,1777
2019,03,55,2023
2019,03,56,2276
2019,03,57,2440
