year,week,age,dead
2024,7,3,3.90326486173358
2015,8,3,3.40529108945674
2020,8,3,3.80653782752638
2010,9,3,5.45614562596213
2015,9,3,5.51886761526037
2020,9,3,4.45872066162722
2010,10,3,5.76936235296699
2015,10,3,4.42827564157661
2020,10,3,3.17960817813423
2010,11,3,2.17304807367022
2015,11,3,5.06892624202819
2020,11,3,4.90399505045981
2010,12,3,5.72178744926186
2015,12,3,4.18725053489396
2020,12,3,3.15744974291309
2010,13,3,4.31033473825295
2015,13,3,5.93610059079603
2020,13,3,4.96374010614786
2010,14,3,4.25148377192838
2015,14,3,4.37527925833717
2020,14,3,2.89632367635007
2010,15,3,3.47843718236329
2015,15,3,5.1585475270995
2020,15,3,2.47877082765022
2010,16,3,4.04638198159644
2015,16,3,4.40692694491082
2020,16,3,4.93187557415777
2010,17,3,3.92145858616692
2015,17,3,4.27421901872378
2020,17,3,3.47162695683598
2010,18,3,4.21447928277272
2015,18,3,3.76778062999836
2020,18,3,4.6021239856917
2011,19,3,5.06180217293614
2016,19,3,5.40711417903428
2021,19,3,5.63464881170983
2012,20,3,6.00205789736714
2017,20,3,5.06630828803075
2022,20,3,5.72225266848414
2013,21,3,5.9995105241205
2018,21,3,4.00028289891102
2023,21,3,4.54884335731861
2014,22,3,2.75793356653197
2019,22,3,3.3263241947868
2010,23,3,6.61738577571774
2015,23,3,4.80390869113557
2020,23,3,3.36002315815631
2011,24,3,3.44958157138065
2016,24,3,4.66026204304902
2021,24,3,5.46695690898154
2012,25,3,3.79494696511967
2017,25,3,4.85895643665717
2022,25,3,5.47403950995719
2013,26,3,4.04150832045186
2018,26,3,6.62048623696277
2023,26,3,6.29429380363795
2014,27,3,5.22349493132035
2019,27,3,5.58418622458335
2010,28,3,5.20454393086531
2015,28,3,3.67007601771739
2020,28,3,5.37582692873108
2011,29,3,4.42882319582245
2016,29,3,4.56991613754034
2021,29,3,4.43283770316399
2012,30,3,5.47307286566822
2017,30,3,3.82674571476987
2022,30,3,4.86118868649859
2013,31,3,5.44304019295459
2018,31,3,6.42483409697786
2023,31,3,4.56961961135012
2014,32,3,5.50793569060662
2019,32,3,3.88079651248211
2010,33,3,3.45166849303419
2015,33,3,4.84936809550525
2020,33,3,3.97237679004574
2011,34,3,5.71066157195806
2016,34,3,4.89048469791038
2021,34,3,7.56480050132842
2012,35,3,2.60417175162935
2017,35,3,4.67014376988536
2022,35,3,3.90383908340994
2013,36,3,5.00174725001649
2018,36,3,6.2564166052543
2023,36,3,5.33408498676817
2014,37,3,4.35094175555878
2019,37,3,4.59224411368183
2010,38,3,4.4918099917651
2015,38,3,6.1906939717581
2020,38,3,5.7694704092638
2011,39,3,5.89244930284219
2016,39,3,6.89637404473219
2021,39,3,4.49430302659117
2012,40,3,3.30483674876163
2017,40,3,5.57910741493755
2022,40,3,5.57799760746558
2013,41,3,5.29950907951437
2018,41,3,5.69231780187138
2023,41,3,4.0404191950428
2014,42,3,4.19900098324189
2019,42,3,5.9758793401732
2010,43,3,5.11453689962968
2015,43,3,5.7145246487968
2020,43,3,5.48424277746628
2011,44,3,5.79777962639948
2016,44,3,5.20239797010505
2021,44,3,5.16983587995743
2012,45,3,3.93167054869415
2017,45,3,6.39672840065188
2022,45,3,6.0335180462643
2013,46,3,4.57136654494509
2018,46,3,4.46192986034245
2023,46,3,5.27943092560204
2014,47,3,4.78762887219793
2019,47,3,3.88466321230107
2010,48,3,5.09968647978364
2015,48,3,2.65430886250265
2020,48,3,4.09373933659064
2011,49,3,3.73455252849372
2016,49,3,4.32073673262034
2021,49,3,6.277702971491
2012,50,3,4.73746232802836
2017,50,3,3.97473399847805
2022,50,3,4.96901845853535
2013,51,3,6.75950651478102
2018,51,3,5.48393381846492
2023,51,3,4.45767026859772
2014,52,3,7.01403269192083
2019,52,3,6.35418652561454
2015,53,3,4.54622372765103
2014,1,4,4.96541721213858
2019,1,4,4.20428783216903
2024,1,4,5.06116417374838
2015,2,4,3.16704758952795
2020,2,4,3.49461902147358
2010,3,4,5.81833353199207
2015,3,4,3.73162897798337
2020,3,4,3.92683947086444
2010,4,4,3.49538236672862
2015,4,4,3.56580232491662
2020,4,4,3.56560808871606
2010,5,4,3.21742950482099
2015,5,4,4.93460788537047
2020,5,4,3.65268597760117
2010,6,4,2.45841562626129
2015,6,4,4.132137789584
2020,6,4,3.65615993150775
2010,7,4,2.62954146359169
2015,7,4,2.98839448500317
2020,7,4,3.29513256325331
2010,8,4,2.67553272466491
2016,8,4,2.58546508582065
2021,8,4,2.58478423750696
2011,9,4,4.18495685484711
2016,9,4,3.8578002238042
2021,9,4,3.17423572424671
2011,10,4,3.93594238038371
2016,10,4,3.14064670495435
2021,10,4,2.06132841082478
2011,11,4,1.39473369318455
2016,11,4,3.69422925892205
2021,11,4,3.52667836100846
2011,12,4,3.98233846528703
2016,12,4,3.19464659877212
2021,12,4,2.06351687045681
2011,13,4,3.05846744969163
2016,13,4,4.29648145970646
2021,13,4,3.53028474946754
2011,14,4,2.95629431855054
2016,14,4,3.32702353977106
2021,14,4,2.05371348089457
2011,15,4,2.71391803895217
2016,15,4,3.91588750305408
2021,15,4,1.77825283578967
2011,16,4,2.65698321207525
2016,16,4,3.01952570880202
2021,16,4,3.43164000169935
2011,17,4,2.69797374322121
2016,17,4,3.07461226879816
2021,17,4,2.34558868643901
2011,18,4,3.30083056119516
2016,18,4,2.86137779268605
2021,18,4,3.44628837557518
2012,19,4,3.49725455742546
2017,19,4,3.84614754549416
2022,19,4,4.01811715138158
2013,20,4,4.24974895844312
2018,20,4,3.78044590336679
2023,20,4,3.9305984415863
2014,21,4,4.09927758343128
2019,21,4,2.73372992435657
2010,22,4,3.45179955635261
2015,22,4,2.18168331169807
2020,22,4,2.35538185893275
2011,23,4,4.49573738383565
2016,23,4,3.4172088074889
2021,23,4,2.45383334134373
2012,24,4,2.39756756721898
2017,24,4,3.58279686413444
2022,24,4,4.15423731868013
2013,25,4,2.80796481636167
2018,25,4,3.48111935430572
2023,25,4,3.87306519174141
2014,26,4,2.79456915281634
2019,26,4,4.83964590278703
2010,27,4,4.76037419449512
2015,27,4,3.79257790762195
2020,27,4,3.93822472292631
2011,28,4,3.84280661664504
2016,28,4,2.50688414876662
2021,28,4,3.82030345960939
2012,29,4,2.96836823593078
2017,29,4,3.09353271790925
2022,29,4,3.14770673716923
2013,30,4,4.19595898969032
2018,30,4,2.78350374048786
2023,30,4,3.75359697478362
2014,31,4,3.89202514111624
2019,31,4,4.46032811198494
2010,32,4,3.21591013475169
2015,32,4,4.38090298419484
2020,32,4,2.87606128970364
2011,33,4,2.58681431684776
2016,33,4,3.6080810346179
2021,33,4,2.8456057373016
2012,34,4,4.22949795007671
2017,34,4,3.66562171892521
2022,34,4,5.41989922928857
2013,35,4,1.878844528197
2018,35,4,3.23604518823709
2023,35,4,2.80642223164915
2014,36,4,3.63975122916835
2019,36,4,4.51961639097331
2010,37,4,3.83327148928597
2015,37,4,3.25954556844902
2020,37,4,3.00866845550675
2011,38,4,3.00633800170763
2016,38,4,4.2424659697751
2021,38,4,3.98452879557296
2012,39,4,4.24253477658206
2017,39,4,4.8035078554898
2022,39,4,3.14389236792299
2013,40,4,2.46851157526306
2018,40,4,4.11572222316324
2023,40,4,4.17968725687827
2014,41,4,3.89831696528327
2019,41,4,3.99475174322424
2010,42,4,2.9246751453738
2015,42,4,3.07795079687421
2020,42,4,4.18532242614145
2011,43,4,3.77528397410009
2016,43,4,4.02672312096756
2021,43,4,4.14665355746001
2012,44,4,4.54515853700367
2017,44,4,4.02134734176439
2022,44,4,3.71538330053092
2013,45,4,3.20867801303032
2018,45,4,4.4603207220902
2023,45,4,4.28206828206162
2014,46,4,3.21837051220867
2019,46,4,3.13259011046687
2010,47,4,3.56148980825527
2015,47,4,3.32985045009421
2020,47,4,2.48555293455553
2011,48,4,3.95505857472638
2016,48,4,1.88196993603915
2021,48,4,2.73229931292473
2012,49,4,3.03985131292059
2017,49,4,2.85117583620715
2022,49,4,4.31726512714604
2013,50,4,3.31715603383185
2018,50,4,2.87499784811283
2023,50,4,3.71373065269316
2014,51,4,4.8061827913722
2019,51,4,3.7634107988065
2010,52,4,3.47343843142428
2015,52,4,5.19238841522226
2020,52,4,4.64629499947557
2020,53,4,3.28672555292434
2010,1,5,2.12287252438634
2015,1,5,3.54120807409859
2020,1,5,2.55002673858264
2010,2,5,3.09099587538775
2016,2,5,2.44313961690225
2021,2,5,2.10082824870761
2011,3,5,3.63266252561437
2016,3,5,2.39401968611596
2021,3,5,2.68801481424477
2011,4,5,2.15932348062055
2016,4,5,2.42174335697136
2021,4,5,2.92462605488439
2011,5,5,2.33367469874988
2016,5,5,2.65706645275908
2021,5,5,2.48999266341136
2011,6,5,1.35476959474353
2016,6,5,2.49619437551961
2021,6,5,1.93569043426179
2011,7,5,1.94045386734049
2016,7,5,2.16377900594171
2021,7,5,1.79217364750718
2011,8,5,1.58020702640297
2017,8,5,2.05121822343945
2022,8,5,1.54630591827068
2012,9,5,3.04809605479789
2017,9,5,2.30290463355542
2022,9,5,2.01572780005704
2012,10,5,2.09770935533657
2017,10,5,1.99259466724389
2022,10,5,1.09229233429964
2012,11,5,0.839626243026942
2017,11,5,2.39571334239708
2022,11,5,2.20651193370889
2012,12,5,2.30721810971692
2017,12,5,2.41020016558491
2022,12,5,1.14210939228369
2012,13,5,2.0224594197605
2017,13,5,2.76522879359189
2022,13,5,2.19582997465051
2012,14,5,1.78551700363157
2017,14,5,2.46559218630397
2022,14,5,1.44037509321648
2012,15,5,2.2263323481071
2017,15,5,2.86977190307292
2022,15,5,1.38669426442375
2012,16,5,1.44661324770661
2017,16,5,1.73221022264435
2022,16,5,2.01237093879722
2012,17,5,1.60025558878345
2017,17,5,2.03614947103395
2022,17,5,1.41863180577688
2012,18,5,2.6217007249298
2017,18,5,2.21617923917621
2022,18,5,2.40965327080572
2013,19,5,2.01642670050246
2018,19,5,2.39742301503372
2023,19,5,2.47287132850371
2014,20,5,2.51689318582212
2019,20,5,2.61607001657923
2010,21,5,2.07958202676191
2015,21,5,2.14577839936942
2020,21,5,1.53199371706907
2011,22,5,2.53010955479764
2016,22,5,1.83744233833998
2021,22,5,1.63350949561325
2012,23,5,2.30029188461661
2017,23,5,2.23172335634759
2022,23,5,1.8127823156562
2013,24,5,1.59248961761832
2018,24,5,2.73404158420644
2023,24,5,2.94954678384879
2014,25,5,2.02825030920578
2019,25,5,2.18292439250123
2010,26,5,2.23275275717669
2015,26,5,1.70081958563053
2020,26,5,3.05402209432822
2011,27,5,3.30896986692015
2016,27,5,2.53168012457915
2021,27,5,2.27468183436756
2012,28,5,2.59551729070695
2017,28,5,1.52485515893039
2022,28,5,2.29666283441802
2013,29,5,1.56090440120418
2018,29,5,1.69181380933165
2023,29,5,2.0014478653376
2014,30,5,3.04097144587069
2019,30,5,2.00276844145925
2010,31,5,2.95883152188357
2015,31,5,2.44083800091959
2020,31,5,2.4971027700726
2011,32,5,1.89854573450098
2016,32,5,3.43440605402395
2021,32,5,2.02691135397042
2012,33,5,1.96191963709238
2017,33,5,2.51937732996828
2022,33,5,1.86759618881608
2013,34,5,2.94805301606114
2018,34,5,2.68017156353734
2023,34,5,3.21573958931048
2014,35,5,1.48721754786552
2019,35,5,1.94734613712416
2010,36,5,1.90636059612718
2015,36,5,2.39314180000589
2020,36,5,2.78322332968023
2011,37,5,2.51218802570884
2016,37,5,2.34504018580884
2021,37,5,1.43478232682282
2012,38,5,1.72864860850154
2017,38,5,2.32012401560793
2022,38,5,2.21920754865819
2013,39,5,2.61824192115896
2018,39,5,2.61250812463235
2023,39,5,1.86918374963186
2014,40,5,1.86019241948144
2019,40,5,2.7284710218174
2010,41,5,2.89110381461128
2015,41,5,2.54367507815291
2020,41,5,2.29966234877518
2011,42,5,2.12749353043756
2016,42,5,2.19458098917421
2021,42,5,2.40830829231933
2012,43,5,2.50736798294891
2017,43,5,2.33488433737485
2022,43,5,2.89617189403068
2013,44,5,3.46409553582525
2018,44,5,3.04636892470274
2023,44,5,2.34640298478591
2014,45,5,2.75693422161097
2019,45,5,2.55322696679946
2010,46,5,2.53536739819348
2015,46,5,2.00070918201753
2020,46,5,1.90520921967741
2011,47,5,1.84233964190669
2016,47,5,1.94677360163807
2021,47,5,1.24133254939125
2012,48,5,2.98617135577268
2017,48,5,1.39498933561727
2022,48,5,1.54058855922792
2013,49,5,2.62914056660131
2018,49,5,1.58290944960444
2023,49,5,2.33414076417343
2014,50,5,2.01522758390124
2019,50,5,1.93617465023696
2010,51,5,2.54402715793907
2015,51,5,2.79288090740902
2020,51,5,2.03782081756852
2011,52,5,2.66672047143622
2016,52,5,3.35017984302613
2021,52,5,2.90512012944905
2011,1,6,1.2606559151429
2016,1,6,2.34483894369587
2021,1,6,1.28641534007265
2011,2,6,1.58413150241209
2017,2,6,1.87075342294007
2022,2,6,1.07929265279235
2012,3,6,1.98315844639687
2017,3,6,1.37745621407408
2022,3,6,1.74724008924691
2012,4,6,1.15217909742631
2017,4,6,1.54492735841569
2022,4,6,2.37353569495849
2012,5,6,1.65894682423234
2017,5,6,0.955796106495372
2022,5,6,1.63679742811291
2012,6,6,0.564874559524691
2017,6,6,1.25533522045247
2022,6,6,0.692474555630668
2012,7,6,1.36122505734206
2017,7,6,1.5110167362841
2022,7,6,0.643305179745548
2012,8,6,0.738078185294414
2018,8,6,1.62169711892841
2023,8,6,0.791097869041062
2013,9,6,2.11827960056331
2018,9,6,1.10090017446586
2023,9,6,1.13325739466734
2013,10,6,0.755185715635756
2018,10,6,1.12110188422781
2023,10,6,0.38517427267862
2013,11,6,0.502312592992759
2018,11,6,1.39813421333659
2023,11,6,1.19547046508436
2013,12,6,1.04427739929086
2018,12,6,1.71601341947151
2023,12,6,0.496239832065545
2013,13,6,1.24957103970099
2018,13,6,1.55936051037149
2023,13,6,1.13040052157845
