year,month,age,dead
1999,7,84,1131
1999,7,85,983
1999,7,86,907
1999,7,87,733
1999,7,88,715
1999,7,89,605
1999,7,90,470
1999,7,91,424
1999,7,92,314
1999,7,93,262
1999,7,94,208
1999,7,95,161
1999,7,96,130
1999,7,97,80
1999,7,98,50
1999,7,99,31
1999,7,100,77
1999,8,0,41
1999,8,5,40
1999,8,10,39
1999,8,15,60
1999,8,20,88
1999,8,25,119
1999,8,30,26
1999,8,31,40
1999,8,32,40
1999,8,33,46
1999,8,34,69
1999,8,35,75
1999,8,36,68
1999,8,37,100
1999,8,38,105
1999,8,39,117
1999,8,40,140
1999,8,41,179
1999,8,42,195
1999,8,43,212
1999,8,44,240
1999,8,45,238
1999,8,46,300
1999,8,47,285
1999,8,48,332
1999,8,49,361
1999,8,50,433
1999,8,51,437
1999,8,52,493
1999,8,53,429
1999,8,54,502
1999,8,55,517
1999,8,56,681
1999,8,57,669
1999,8,58,676
1999,8,59,720
1999,8,60,760
1999,8,61,844
1999,8,62,847
1999,8,63,801
1999,8,64,992
1999,8,65,950
1999,8,66,1062
1999,8,67,1156
1999,8,68,1162
1999,8,69,1253
1999,8,70,1292
1999,8,71,1319
1999,8,72,1390
1999,8,73,1443
1999,8,74,1485
1999,8,75,1494
1999,8,76,1598
1999,8,77,1524
1999,8,78,1509
1999,8,79,1434
1999,8,80,1304
1999,8,81,1315
1999,8,82,1244
1999,8,83,1139
1999,8,84,1067
1999,8,85,990
1999,8,86,854
1999,8,87,766
1999,8,88,719
1999,8,89,592
1999,8,90,531
1999,8,91,384
1999,8,92,339
1999,8,93,265
1999,8,94,185
1999,8,95,144
1999,8,96,86
1999,8,97,96
1999,8,98,49
1999,8,99,34
1999,8,100,52
1999,9,0,43
1999,9,5,48
1999,9,10,46
1999,9,15,71
1999,9,20,77
1999,9,25,112
1999,9,30,28
1999,9,31,44
1999,9,32,39
1999,9,33,48
1999,9,34,48
1999,9,35,80
1999,9,36,79
1999,9,37,96
1999,9,38,99
1999,9,39,115
1999,9,40,128
1999,9,41,159
1999,9,42,187
1999,9,43,194
1999,9,44,236
1999,9,45,230
1999,9,46,262
1999,9,47,339
1999,9,48,368
1999,9,49,386
1999,9,50,388
1999,9,51,460
1999,9,52,563
1999,9,53,461
1999,9,54,514
1999,9,55,550
1999,9,56,648
1999,9,57,611
1999,9,58,608
1999,9,59,698
1999,9,60,692
1999,9,61,782
1999,9,62,810
1999,9,63,816
1999,9,64,875
1999,9,65,979
1999,9,66,1011
1999,9,67,1097
1999,9,68,1118
1999,9,69,1256
1999,9,70,1281
1999,9,71,1377
1999,9,72,1326
1999,9,73,1450
1999,9,74,1491
1999,9,75,1481
1999,9,76,1469
1999,9,77,1545
1999,9,78,1442
1999,9,79,1438
1999,9,80,1294
1999,9,81,1249
1999,9,82,1216
1999,9,83,1086
1999,9,84,1124
1999,9,85,979
1999,9,86,872
1999,9,87,768
1999,9,88,664
1999,9,89,596
1999,9,90,479
1999,9,91,403
1999,9,92,322
1999,9,93,238
1999,9,94,199
1999,9,95,154
1999,9,96,113
1999,9,97,71
1999,9,98,54
1999,9,99,47
1999,9,100,54
1999,10,0,51
1999,10,5,36
1999,10,10,43
1999,10,15,68
1999,10,20,82
1999,10,25,120
1999,10,30,31
1999,10,31,45
1999,10,32,48
1999,10,33,57
1999,10,34,63
1999,10,35,76
1999,10,36,72
1999,10,37,85
1999,10,38,118
1999,10,39,135
1999,10,40,143
1999,10,41,160
1999,10,42,197
1999,10,43,218
1999,10,44,231
1999,10,45,239
1999,10,46,304
1999,10,47,297
1999,10,48,365
1999,10,49,366
1999,10,50,413
1999,10,51,484
1999,10,52,563
1999,10,53,474
1999,10,54,516
1999,10,55,548
1999,10,56,685
1999,10,57,694
1999,10,58,690
1999,10,59,700
1999,10,60,794
1999,10,61,845
1999,10,62,823
1999,10,63,846
1999,10,64,1030
1999,10,65,1072
1999,10,66,1072
1999,10,67,1106
1999,10,68,1192
1999,10,69,1271
1999,10,70,1322
1999,10,71,1408
1999,10,72,1488
1999,10,73,1548
1999,10,74,1564
1999,10,75,1450
1999,10,76,1537
1999,10,77,1553
1999,10,78,1540
1999,10,79,1570
1999,10,80,1325
1999,10,81,1345
1999,10,82,1267
1999,10,83,1154
1999,10,84,1099
1999,10,85,1049
1999,10,86,965
1999,10,87,871
1999,10,88,721
1999,10,89,620
1999,10,90,524
1999,10,91,395
1999,10,92,363
1999,10,93,273
1999,10,94,221
1999,10,95,168
1999,10,96,131
1999,10,97,101
1999,10,98,52
1999,10,99,52
1999,10,100,55
1999,11,0,38
1999,11,5,44
1999,11,10,39
1999,11,15,71
1999,11,20,81
1999,11,25,114
1999,11,30,31
1999,11,31,34
1999,11,32,36
1999,11,33,48
1999,11,34,55
1999,11,35,69
1999,11,36,72
1999,11,37,87
1999,11,38,109
1999,11,39,124
1999,11,40,129
1999,11,41,156
1999,11,42,170
1999,11,43,207
1999,11,44,205
1999,11,45,276
1999,11,46,271
1999,11,47,289
1999,11,48,316
1999,11,49,372
1999,11,50,410
1999,11,51,428
1999,11,52,524
1999,11,53,472
1999,11,54,494
1999,11,55,545
1999,11,56,636
1999,11,57,648
1999,11,58,632
1999,11,59,695
1999,11,60,759
1999,11,61,768
1999,11,62,827
1999,11,63,842
1999,11,64,918
1999,11,65,1001
1999,11,66,958
