year,age,pop,dead
1987,12,189848,37
1987,13,177430,40
1987,14,159932,50
1987,15,150531,43
1987,16,144657,66
1987,17,139222,88
1987,18,133103,115
1987,19,133843,110
1987,20,136224,87
1987,21,142244,100
1987,22,149563,104
1987,23,144401,105
1987,24,129819,109
1987,25,128057,97
1987,26,126505,95
1987,27,126107,95
1987,28,137619,119
1987,29,149502,128
1987,30,156389,142
1987,31,159079,178
1987,32,160850,161
1987,33,163803,189
1987,34,168194,186
1987,35,170344,208
1987,36,168860,274
1987,37,164612,277
1987,38,172167,303
1987,39,178995,378
1987,40,174374,401
1987,41,142403,432
1987,42,149276,458
1987,43,146112,479
1987,44,129405,470
1987,45,124543,504
1987,46,122781,568
1987,47,108849,575
1987,48,105385,587
1987,49,100755,618
1987,50,100782,655
1987,51,102281,793
1987,52,104788,780
1987,53,107804,973
1987,54,113617,1085
1987,55,115414,1166
1987,56,118674,1428
1987,57,114120,1498
1987,58,114313,1643
1987,59,111701,1754
1987,60,113510,1921
1987,61,113178,2095
1987,62,113976,2319
1987,63,115734,2621
1987,64,112908,2791
1987,65,109344,3044
1987,66,97089,3077
1987,67,76455,3075
1987,68,43325,2007
1987,69,43187,1640
1987,70,46635,1924
1987,71,61169,2215
1987,72,81154,3664
1987,73,79296,4411
1987,74,74813,4425
1987,75,69796,4962
1987,76,66324,4928
1987,77,61264,5230
1987,78,53984,5168
1987,79,47564,4796
1987,80,42598,4966
1987,81,34661,4489
1987,82,30750,4209
1987,83,26088,3915
1987,84,22442,3745
1987,85,17514,3371
1987,86,14958,2798
1987,87,10736,2447
1987,88,8093,1914
1987,89,6280,1625
1987,90,4482,1271
1987,91,3302,1002
1987,92,2254,728
1987,93,1428,549
1987,94,947,366
1987,95,639,258
1987,96,392,145
1987,97,297,98
1987,98,149,73
1987,99,91,30
1987,100,297,55
1988,0,129646,1463
1988,1,131965,86
1988,2,134425,50
1988,3,135326,37
1988,4,135743,60
1988,5,139813,36
1988,6,142385,39
1988,7,151307,40
1988,8,169149,43
1988,9,175529,43
1988,10,178400,32
1988,11,183600,34
1988,12,187725,41
1988,13,189831,55
1988,14,177398,51
1988,15,159920,58
1988,16,150475,78
1988,17,144599,71
1988,18,139173,111
1988,19,133082,92
1988,20,133897,96
1988,21,136364,101
1988,22,142445,101
1988,23,149772,113
1988,24,144654,116
1988,25,129952,79
1988,26,128139,87
1988,27,126572,102
1988,28,126085,89
1988,29,137549,120
1988,30,149418,140
1988,31,156229,145
1988,32,158918,171
1988,33,160695,202
1988,34,163606,196
1988,35,168001,226
1988,36,170104,270
1988,37,168577,316
1988,38,164298,312
1988,39,171861,372
1988,40,178582,445
1988,41,173922,481
1988,42,141965,463
1988,43,148791,471
1988,44,145633,520
1988,45,128929,532
1988,46,123999,577
1988,47,122195,601
1988,48,108261,649
1988,49,104809,633
1988,50,100147,647
1988,51,100042,736
1988,52,101484,775
1988,53,103939,904
1988,54,106746,1007
1988,55,112484,1143
1988,56,114123,1244
1988,57,117192,1546
1988,58,112539,1622
1988,59,112634,1751
1988,60,109834,1900
1988,61,111494,2086
1988,62,110961,2246
1988,63,111489,2416
1988,64,112998,2778
1988,65,110000,2993
1988,66,106198,3235
1988,67,94056,3220
1988,68,73806,3204
1988,69,41702,1998
1988,70,41367,1657
1988,71,44674,1970
1988,72,58272,2427
1988,73,77068,3759
1988,74,74833,4550
1988,75,70063,4580
1988,76,64834,4764
1988,77,61223,4913
1988,78,56033,5188
1988,79,49000,4997
1988,80,42737,4884
1988,81,37859,4651
1988,82,30347,4119
1988,83,26662,3833
1988,84,22235,3695
1988,85,18846,3359
1988,86,14480,2924
1988,87,12301,2417
1988,88,8573,2041
1988,89,6361,1589
1988,90,4793,1307
1988,91,3370,958
1988,92,2429,797
1988,93,1593,542
1988,94,1000,380
1988,95,643,240
1988,96,434,170
1988,97,271,109
1988,98,221,72
1988,99,91,43
1988,100,323,62
1989,0,131477,1280
1989,1,129579,84
1989,2,132008,44
1989,3,134455,56
1989,4,135329,45
1989,5,135690,35
1989,6,139769,41
1989,7,142351,44
1989,8,151274,35
1989,9,169136,30
1989,10,175505,33
1989,11,178373,44
1989,12,183574,41
1989,13,187705,43
1989,14,189792,54
1989,15,177362,57
1989,16,159891,67
1989,17,150416,81
1989,18,144556,101
1989,19,139194,93
1989,20,133118,92
1989,21,134002,96
1989,22,136507,105
1989,23,142595,117
1989,24,149944,134
1989,25,144808,112
1989,26,130006,91
1989,27,128159,100
1989,28,126567,102
1989,29,126023,111
1989,30,137476,122
1989,31,149307,152
1989,32,156091,160
1989,33,158737,194
1989,34,160488,190
1989,35,163405,199
1989,36,167705,260
1989,37,169840,274
1989,38,168249,309
1989,39,163975,345
1989,40,171470,398
1989,41,178103,474
1989,42,173413,504
1989,43,141517,509
1989,44,148277,515
1989,45,145104,614
1989,46,128371,631
1989,47,123409,620
1989,48,121527,656
1989,49,107658,719
1989,50,104170,671
1989,51,99464,693
1989,52,99260,807
1989,53,100639,875
1989,54,102996,996
1989,55,105723,1077
1989,56,111282,1241
1989,57,112721,1392
1989,58,115566,1660
1989,59,110872,1786
1989,60,110770,1855
1989,61,107843,2058
1989,62,109316,2160
1989,63,108602,2444
1989,64,108920,2626
1989,65,110093,3068
1989,66,106872,3092
1989,67,102837,3378
1989,68,90897,3432
1989,69,71087,3450
1989,70,40056,2134
1989,71,39547,1780
1989,72,42558,2053
1989,73,55255,2573
1989,74,72764,3958
1989,75,70293,4691
1989,76,65323,4827
1989,77,60125,5034
1989,78,56093,4967
1989,79,50872,5048
1989,80,44024,5035
1989,81,38122,4740
1989,82,33342,4603
1989,83,26410,4104
1989,84,22928,3791
1989,85,18748,3569
1989,86,15595,3040
1989,87,11858,2622
1989,88,10079,2158
1989,89,6717,1761
1989,90,4964,1408
1989,91,3645,1133
1989,92,2519,883
1989,93,1722,634
1989,94,1139,439
1989,95,693,300
1989,96,462,197
1989,97,288,119
1989,98,177,79
1989,99,165,41
1989,100,334,52
1990,0,127291,1410
1990,1,131396,85
1990,2,129537,44
1990,3,131983,47
1990,4,134428,38
1990,5,135274,38
1990,6,135652,34
1990,7,139703,36
1990,8,142270,37
1990,9,151228,29
1990,10,169069,31
1990,11,175433,37
1990,12,178282,37
1990,13,183507,37
1990,14,187656,41
1990,15,189742,68
1990,16,177332,84
1990,17,159820,93
1990,18,150384,120
1990,19,144528,115
1990,20,139256,118
1990,21,133266,126
1990,22,134121,105
1990,23,136688,127
1990,24,142677,95
1990,25,150067,100
1990,26,144830,113
1990,27,130016,114
1990,28,128117,108
1990,29,126486,132
1990,30,125925,120
1990,31,137335,133
1990,32,149150,166
1990,33,155876,194
1990,34,158521,221
1990,35,160262,239
1990,36,163161,280
1990,37,167394,309
1990,38,169535,353
1990,39,167899,383
1990,40,163583,386
1990,41,171047,462
1990,42,177576,510
1990,43,172883,645
1990,44,140995,632
1990,45,147701,636
1990,46,144473,716
1990,47,127746,738
1990,48,122747,695
1990,49,120858,813
1990,50,106951,840
1990,51,103511,744
1990,52,98699,855
1990,53,98447,874
1990,54,99686,1028
1990,55,101987,1129
1990,56,104549,1229
1990,57,109903,1405
1990,58,111195,1631
1990,59,113837,1740
1990,60,109038,1966
1990,61,108762,2001
1990,62,105773,2240
1990,63,106965,2460
1990,64,106071,2713
1990,65,106069,2831
1990,66,106966,3259
1990,67,103661,3322
1990,68,99387,3706
1990,69,87444,3617
1990,70,68205,3597
1990,71,38275,2195
1990,72,37636,1889
1990,73,40331,2185
1990,74,52039,2635
1990,75,68347,4090
1990,76,65530,4839
1990,77,60361,4922
1990,78,55180,4932
1990,79,50959,5044
1990,80,45858,5042
1990,81,39105,4775
1990,82,33543,4593
1990,83,28885,4269
1990,84,22549,3729
1990,85,19215,3420
1990,86,15472,3054
1990,87,12731,2753
1990,88,9469,2324
1990,89,8123,1776
1990,90,5155,1484
1990,91,3686,1069
1990,92,2612,827
1990,93,1782,660
1990,94,1163,439
1990,95,782,310
1990,96,466,191
1990,97,303,132
1990,98,188,85
1990,99,114,34
1990,100,431,52
1991,0,127686,1343
1991,1,125841,85
1991,2,129806,49
1991,3,128210,41
1991,4,130605,48
1991,5,133410,31
1991,6,133973,31
1991,7,134527,30
1991,8,138583,28
1991,9,141103,33
1991,10,150521,34
1991,11,168005,30
1991,12,174032,40
1991,13,177245,43
1991,14,182091,51
1991,15,187091,76
1991,16,188741,98
1991,17,175832,120
1991,18,159876,129
1991,19,150632,124
1991,20,144535,128
1991,21,138197,97
1991,22,132261,118
1991,23,132918,102
1991,24,135176,107
1991,25,141313,113
1991,26,148274,114
1991,27,142906,142
1991,28,128421,120
1991,29,126381,115
1991,30,124645,102
1991,31,123953,129
1991,32,135401,141
1991,33,147032,191
1991,34,153715,210
1991,35,156284,224
1991,36,158204,207
1991,37,161078,286
1991,38,165428,305
1991,39,167293,397
1991,40,166075,391
1991,41,161750,420
1991,42,168968,475
1991,43,175536,640
1991,44,171112,582
1991,45,139841,681
1991,46,146238,660
1991,47,143230,819
1991,48,126809,752
1991,49,121796,722
1991,50,120004,823
1991,51,105990,819
1991,52,102613,820
1991,53,97894,820
1991,54,97442,919
1991,55,98821,1020
1991,56,100779,1132
1991,57,103173,1326
1991,58,108403,1396
1991,59,109889,1692
1991,60,112547,1802
1991,61,107113,2040
1991,62,107121,2080
1991,63,103567,2176
1991,64,104613,2445
1991,65,103626,2652
1991,66,103158,2926
1991,67,103759,3228
1991,68,100294,3453
1991,69,95752,3556
1991,70,84154,3600
1991,71,65490,3504
1991,72,36516,2254
1991,73,35718,1844
1991,74,38044,2088
1991,75,48846,2564
1991,76,63179,4035
1991,77,60502,4566
1991,78,55518,4775
1991,79,50284,4731
1991,80,45804,4739
1991,81,41044,4837
1991,82,34288,4554
1991,83,28939,4303
1991,84,24882,3859
1991,85,19199,3405
1991,86,15928,3029
1991,87,12682,2668
1991,88,10212,2318
1991,89,7493,1923
1991,90,5511,1586
1991,91,3861,1197
1991,92,2671,892
1991,93,1741,632
1991,94,1205,441
1991,95,727,334
1991,96,465,210
1991,97,286,140
1991,98,159,74
1991,99,NA,47
1991,100,121,62
1992,0,128221,1204
1992,1,127552,81
1992,2,125778,53
1992,3,129712,43
1992,4,128105,33
1992,5,130516,37
1992,6,133334,33
1992,7,133918,34
1992,8,134463,28
1992,9,138552,27
1992,10,141059,35
1992,11,150473,24
1992,12,167961,44
1992,13,173968,38
1992,14,177190,48
1992,15,182032,48
1992,16,187007,89
1992,17,188645,109
1992,18,175745,154
1992,19,159814,134
1992,20,150660,124
1992,21,144661,130
1992,22,138378,128
1992,23,132342,108
1992,24,133000,109
1992,25,135206,115
1992,26,141319,100
1992,27,148185,136
1992,28,142860,136
1992,29,128304,121
1992,30,126242,124
1992,31,124506,140
1992,32,123839,149
1992,33,135240,157
1992,34,146880,184
1992,35,153500,230
1992,36,156068,241
1992,37,157989,273
1992,38,160781,300
1992,39,165099,356
1992,40,166904,380
1992,41,165707,451
1992,42,161369,458
1992,43,168464,560
1992,44,174955,637
1992,45,170516,700
1992,46,139200,687
1992,47,145548,689
1992,48,142486,784
1992,49,126146,813
1992,50,121042,772
1992,51,119191,833
1992,52,105258,853
1992,53,101797,905
1992,54,97076,939
1992,55,96509,988
1992,56,97760,1047
1992,57,99551,1179
1992,58,101845,1379
1992,59,106903,1575
1992,60,108185,1768
1992,61,110680,1921
1992,62,105122,2097
1992,63,104985,2194
1992,64,101287,2293
1992,65,102071,2533
1992,66,100838,2794
1992,67,100181,2921
1992,68,100377,3296
1992,69,96904,3509
1992,70,92174,3650
1992,71,80621,3499
1992,72,62545,3578
1992,73,34682,2218
1992,74,33745,1748
1992,75,35877,2094
1992,76,45647,2559
1992,77,58721,4034
1992,78,55814,4463
1992,79,50883,4638
1992,80,45519,4604
1992,81,40980,4462
1992,82,36384,4441
1992,83,29793,4133
1992,84,24944,3769
1992,85,21209,3460
1992,86,16049,3071
1992,87,13049,2626
1992,88,10207,2248
1992,89,8075,1875
1992,90,5769,1552
1992,91,4054,1148
1992,92,2862,937
1992,93,1911,656
1992,94,1185,433
1992,95,823,311
1992,96,461,199
1992,97,290,130
1992,98,179,72
1992,99,101,56
1992,100,34,61
1993,0,120763,1028
1993,1,128152,82
1993,2,127601,47
1993,3,125809,36
1993,4,129705,34
1993,5,128130,28
1993,6,130496,28
1993,7,133336,28
1993,8,133958,26
1993,9,134502,34
1993,10,138564,30
1993,11,141070,23
1993,12,150500,21
1993,13,167962,40
1993,14,173997,51
1993,15,177241,64
1993,16,182037,75
1993,17,186986,116
1993,18,188633,134
1993,19,175763,150
1993,20,160020,134
1993,21,150866,118
1993,22,144978,114
1993,23,138665,134
1993,24,132631,122
1993,25,133192,121
1993,26,135417,122
1993,27,141503,103
1993,28,148275,106
1993,29,142959,127
1993,30,128390,138
1993,31,126294,142
1993,32,124521,139
1993,33,123849,145
1993,34,135256,147
1993,35,146860,178
1993,36,153443,238
1993,37,155998,243
1993,38,157913,298
1993,39,160684,330
1993,40,164920,348
1993,41,166721,409
1993,42,165406,432
1993,43,161128,465
1993,44,168061,539
1993,45,174547,664
1993,46,170120,692
1993,47,138790,711
1993,48,144970,708
1993,49,141882,835
1993,50,125575,855
1993,51,120378,791
1993,52,118468,812
1993,53,104512,884
1993,54,101015,869
1993,55,96243,996
1993,56,95617,1003
1993,57,96783,1106
1993,58,98373,1234
1993,59,100490,1433
1993,60,105335,1507
1993,61,106493,1799
1993,62,108749,1891
1993,63,103085,2238
1993,64,102859,2196
1993,65,98968,2376
1993,66,99559,2578
1993,67,97988,2705
1993,68,97173,2972
1993,69,97026,3302
1993,70,93390,3477
1993,71,88622,3971
1993,72,77147,3614
1993,73,59580,3638
1993,74,32915,2254
1993,75,31841,1855
1993,76,33651,2094
1993,77,42496,2620
1993,78,54366,3897
1993,79,51231,4542
1993,80,46299,4583
1993,81,41042,4445
1993,82,36517,4503
1993,83,32014,4305
1993,84,25851,3871
1993,85,21370,3476
1993,86,17885,3300
1993,87,13239,2847
1993,88,10563,2286
1993,89,8187,1924
1993,90,6367,1675
1993,91,4389,1318
1993,92,3047,946
1993,93,2073,676
1993,94,1369,493
1993,95,848,353
1993,96,555,246
1993,97,296,138
1993,98,200,86
1993,99,115,54
1993,100,79,74
1994,0,120105,847
1994,1,120556,90
1994,2,128197,53
1994,3,127539,55
1994,4,125745,38
1994,5,129664,32
1994,6,128028,33
1994,7,130424,32
1994,8,133299,29
1994,9,133895,32
1994,10,134449,28
1994,11,138521,30
1994,12,141045,36
1994,13,150461,27
1994,14,167905,52
1994,15,173988,73
1994,16,177191,79
1994,17,181981,113
1994,18,186897,120
1994,19,188505,131
1994,20,175733,157
1994,21,160015,134
1994,22,150873,121
1994,23,145069,121
1994,24,138704,123
1994,25,132669,99
1994,26,133199,123
1994,27,135387,122
1994,28,141524,133
1994,29,148305,120
1994,30,142877,138
1994,31,128335,146
1994,32,126206,143
1994,33,124483,127
1994,34,123795,145
1994,35,135182,154
1994,36,146703,190
1994,37,153251,241
1994,38,155832,274
1994,39,157727,318
1994,40,160499,333
1994,41,164714,420
1994,42,166473,440
1994,43,165111,486
1994,44,160742,527
1994,45,167663,572
1994,46,174095,693
1994,47,169554,811
1994,48,138279,771
1994,49,144368,803
1994,50,141180,883
1994,51,124915,845
1994,52,119659,861
1994,53,117728,932
1994,54,103741,999
1994,55,100125,976
1994,56,95363,990
1994,57,94654,1076
1994,58,95640,1168
1994,59,97144,1270
1994,60,99098,1486
1994,61,103742,1623
1994,62,104693,1839
1994,63,106745,2094
1994,64,100981,2194
1994,65,100610,2307
1994,66,96572,2391
1994,67,96927,2650
1994,68,95181,2923
1994,69,94085,3159
1994,70,93604,3429
1994,71,89762,3565
1994,72,84671,3926
1994,73,73522,3825
1994,74,56539,3684
1994,75,31018,2210
1994,76,29894,1853
1994,77,31371,2160
1994,78,39321,2623
1994,79,50044,3950
1994,80,46577,4565
1994,81,41721,4409
1994,82,36579,4490
1994,83,32107,4268
1994,84,27798,4071
1994,85,22216,3708
1994,86,18006,3323
1994,87,14679,2951
1994,88,10783,2475
1994,89,8495,1992
1994,90,6440,1668
1994,91,4865,1382
1994,92,3283,964
1994,93,2277,723
1994,94,1507,578
1994,95,963,365
1994,96,587,260
1994,97,375,148
1994,98,195,95
1994,99,135,59
1994,100,134,73
1995,0,105904,740
1995,1,119982,75
1995,2,120557,43
1995,3,128220,34
1995,4,127574,24
1995,5,125783,35
1995,6,129686,31
1995,7,128071,30
1995,8,130452,36
1995,9,133312,29
1995,10,133914,24
1995,11,134480,30
1995,12,138534,33
1995,13,141073,24
1995,14,150482,40
1995,15,167954,60
1995,16,174013,81
1995,17,177185,113
1995,18,182007,148
1995,19,186891,140
1995,20,188524,113
1995,21,175782,137
1995,22,160167,134
1995,23,151006,120
1995,24,145230,119
1995,25,138852,123
1995,26,132783,109
1995,27,133330,93
1995,28,135495,116
1995,29,141610,108
1995,30,148389,129
1995,31,142941,147
1995,32,128397,151
1995,33,126260,139
1995,34,124561,155
1995,35,123820,153
1995,36,135191,195
1995,37,146678,212
1995,38,153165,282
1995,39,155704,318
1995,40,157584,350
1995,41,160360,346
1995,42,164465,461
1995,43,166224,495
1995,44,164778,521
1995,45,160376,568
1995,46,167235,637
1995,47,173596,784
1995,48,168941,817
1995,49,137660,809
1995,50,143727,795
1995,51,140445,965
1995,52,124239,911
1995,53,118869,1047
1995,54,116866,1030
1995,55,102879,963
1995,56,99233,1064
1995,57,94427,1060
1995,58,93604,1162
1995,59,94481,1248
1995,60,95866,1407
1995,61,97631,1559
1995,62,102063,1772
1995,63,102854,1861
1995,64,104567,2233
1995,65,98897,2436
1995,66,98293,2492
1995,67,94080,2563
1995,68,94201,2802
1995,69,92196,3061
1995,70,90870,3188
1995,71,90067,3642
1995,72,86118,3926
1995,73,80766,4034
1995,74,69790,3918
1995,75,53468,3869
1995,76,29217,2433
1995,77,27949,1950
1995,78,29068,2208
1995,79,36156,2562
1995,80,45705,3968
1995,81,41959,4515
1995,82,37354,4419
1995,83,32194,4286
1995,84,27948,4133
1995,85,23906,3835
1995,86,18661,3502
1995,87,14915,3028
1995,88,11920,2640
1995,89,8598,2225
1995,90,6651,1669
1995,91,4896,1390
1995,92,3713,1097
1995,93,2451,811
1995,94,1612,523
1995,95,1050,406
1995,96,642,252
1995,97,382,182
1995,98,248,116
1995,99,121,61
1995,100,170,83
1996,0,95479,547
1996,1,105789,54
1996,2,119988,37
1996,3,120581,41
1996,4,128287,31
1996,5,127621,25
1996,6,125810,27
1996,7,129725,24
1996,8,128100,33
1996,9,130481,25
1996,10,133335,21
1996,11,133942,16
1996,12,134489,40
1996,13,138550,19
1996,14,141082,26
1996,15,150543,46
1996,16,167978,69
1996,17,173993,100
1996,18,177154,108
1996,19,181997,124
1996,20,186939,110
1996,21,188592,133
1996,22,175888,109
1996,23,160294,119
1996,24,151204,101
1996,25,145407,122
1996,26,139044,97
1996,27,132921,97
1996,28,133494,111
1996,29,135643,100
1996,30,141754,117
1996,31,148501,124
1996,32,143043,155
1996,33,128514,146
1996,34,126309,136
1996,35,124627,144
1996,36,123832,171
1996,37,135187,189
1996,38,146634,256
1996,39,153023,279
1996,40,155534,333
1996,41,157467,357
1996,42,160132,358
1996,43,164160,427
1996,44,165902,511
1996,45,164411,596
1996,46,159949,604
1996,47,166705,696
1996,48,172972,804
1996,49,168237,851
1996,50,137069,896
1996,51,143000,920
1996,52,139619,1038
1996,53,123398,1030
1996,54,117922,983
1996,55,115931,1052
1996,56,102009,1099
1996,57,98180,1044
1996,58,93400,1075
1996,59,92466,1186
1996,60,93244,1413
1996,61,94466,1387
1996,62,96016,1690
1996,63,100283,1846
1996,64,100818,1955
1996,65,102346,2283
1996,66,96471,2362
1996,67,95767,2526
1996,68,91466,2560
1996,69,91363,2892
1996,70,88999,3107
1996,71,87533,3337
1996,72,86278,3578
1996,73,82099,3859
1996,74,76824,4108
1996,75,65902,3811
1996,76,50195,3797
1996,77,27235,2331
1996,78,25934,1968
1996,79,26759,2147
1996,80,32946,2537
1996,81,41349,3785
1996,82,37421,4177
1996,83,32959,4115
1996,84,28054,3893
1996,85,23945,3627
1996,86,20230,3401
1996,87,15416,2923
1996,88,12177,2543
1996,89,9443,2114
1996,90,6705,1768
1996,91,5147,1307
1996,92,3717,1089
1996,93,2765,800
1996,94,1845,578
1996,95,1185,376
1996,96,747,278
1996,97,436,166
1996,98,263,110
1996,99,171,65
1996,100,188,84
1997,0,90014,531
1997,1,95374,44
1997,2,105822,52
1997,3,120008,36
1997,4,120648,27
1997,5,128386,28
1997,6,127671,24
1997,7,125867,26
1997,8,129782,20
1997,9,128140,25
1997,10,130520,26
1997,11,133380,11
1997,12,133979,30
1997,13,134505,26
1997,14,138583,37
1997,15,141160,36
1997,16,150591,46
1997,17,167962,96
1997,18,173964,126
1997,19,177181,117
1997,20,182030,141
1997,21,187025,128
1997,22,188670,128
1997,23,176045,153
1997,24,160519,133
1997,25,151453,117
1997,26,145621,105
1997,27,139273,89
1997,28,133125,107
1997,29,133688,104
1997,30,135817,120
1997,31,141935,138
1997,32,148625,132
1997,33,143159,139
1997,34,128650,146
1997,35,126404,147
1997,36,124697,186
1997,37,123868,204
1997,38,135148,202
1997,39,146593,260
1997,40,152943,330
1997,41,155363,361
1997,42,157269,406
1997,43,159883,468
1997,44,163841,518
1997,45,165487,571
1997,46,163994,589
1997,47,159451,667
1997,48,166111,809
1997,49,172293,888
1997,50,167480,990
1997,51,136353,967
1997,52,142068,985
1997,53,138679,1071
1997,54,122546,1068
1997,55,116972,1113
1997,56,114884,1094
1997,57,101046,1138
1997,58,97181,1086
1997,59,92304,1207
1997,60,91308,1303
1997,61,91863,1353
1997,62,92997,1556
1997,63,94301,1717
1997,64,98390,1925
1997,65,98792,2108
1997,66,99975,2383
1997,67,94110,2455
1997,68,93226,2737
1997,69,88797,2681
1997,70,88446,2977
1997,71,85815,3279
1997,72,84052,3424
1997,73,82550,3736
1997,74,78160,3984
1997,75,72848,4105
1997,76,62110,3973
1997,77,46914,3737
1997,78,25359,2342
1997,79,23927,1867
1997,80,24442,2027
1997,81,29847,2499
1997,82,37210,3711
1997,83,33235,4080
1997,84,28932,3920
1997,85,24365,3713
1997,86,20417,3457
1997,87,16969,3118
1997,88,12733,2680
1997,89,9853,2168
1997,90,7492,1893
1997,91,5241,1421
1997,92,3947,1125
1997,93,2821,871
1997,94,2103,649
1997,95,1386,453
1997,96,886,276
1997,97,511,182
1997,98,317,122
1997,99,199,72
1997,100,261,96
1998,0,90265,472
1998,1,89892,46
1998,2,95427,28
1998,3,105842,23
1998,4,120084,11
1998,5,120755,16
1998,6,128492,24
1998,7,127748,22
1998,8,125933,27
1998,9,129845,19
1998,10,128204,23
1998,11,130574,17
1998,12,133424,22
1998,13,134015,26
1998,14,134532,42
1998,15,138674,41
1998,16,141231,63
1998,17,150618,82
1998,18,167957,104
1998,19,174017,99
1998,20,177269,130
1998,21,182210,120
1998,22,187172,97
1998,23,188870,122
1998,24,176236,122
1998,25,160786,125
1998,26,151740,94
1998,27,145911,96
1998,28,139570,95
1998,29,133401,116
1998,30,133915,88
1998,31,136042,106
1998,32,142129,114
1998,33,148795,113
1998,34,143346,155
1998,35,128812,143
1998,36,126533,168
1998,37,124770,161
1998,38,123925,173
1998,39,135183,223
1998,40,146510,263
1998,41,152797,317
1998,42,155180,368
1998,43,157032,420
1998,44,159582,501
1998,45,163470,524
1998,46,165050,610
1998,47,163528,679
1998,48,158887,689
1998,49,165398,745
1998,50,171524,909
1998,51,166586,992
1998,52,135533,1008
1998,53,141189,967
1998,54,137653,1163
1998,55,121578,1124
1998,56,115977,1158
1998,57,113835,1158
1998,58,100025,1197
1998,59,96166,1164
1998,60,91088,1269
1998,61,90072,1280
1998,62,90456,1369
1998,63,91434,1574
1998,64,92569,1687
1998,65,96364,1915
1998,66,96620,2121
1998,67,97599,2438
1998,68,91578,2477
1998,69,90479,2752
1998,70,86067,2824
1998,71,85337,3073
1998,72,82477,3282
1998,73,80539,3443
1998,74,78734,3731
1998,75,74092,4032
1998,76,68679,4202
1998,77,58294,3905
1998,78,43681,3776
1998,79,23490,2328
1998,80,22047,1881
1998,81,22258,2023
1998,82,26889,2313
1998,83,33104,3540
1998,84,29132,3822
1998,85,25107,3679
1998,86,20801,3535
1998,87,17093,3139
1998,88,13999,2759
1998,89,10394,2329
1998,90,7860,1901
1998,91,5829,1548
1998,92,4031,1126
1998,93,2927,841
1998,94,2118,626
1998,95,1566,467
1998,96,1024,299
1998,97,690,194
1998,98,382,137
1998,99,235,75
1998,100,346,91
1999,0,90215,413
1999,1,90187,43
1999,2,89951,22
1999,3,95497,17
1999,4,105911,15
1999,5,120200,17
1999,6,120801,20
1999,7,128585,27
1999,8,127828,34
1999,9,125978,19
1999,10,129899,29
1999,11,128273,18
1999,12,130643,22
1999,13,133457,32
1999,14,134046,20
1999,15,134627,36
1999,16,138754,45
1999,17,141245,82
1999,18,150631,91
1999,19,167991,100
1999,20,174034,106
1999,21,177330,119
1999,22,182326,138
1999,23,187293,114
1999,24,189034,143
1999,25,176417,117
1999,26,160974,111
1999,27,151942,102
1999,28,146189,125
1999,29,139777,103
1999,30,133600,117
1999,31,134048,123
1999,32,136141,104
1999,33,142274,128
1999,34,148893,147
1999,35,143400,163
1999,36,128880,160
1999,37,126564,157
1999,38,124786,183
1999,39,123932,196
1999,40,135092,212
1999,41,146357,286
1999,42,152622,357
1999,43,154911,364
1999,44,156724,437
1999,45,159187,481
1999,46,163049,552
1999,47,164513,643
1999,48,162945,730
1999,49,158269,792
1999,50,164699,791
1999,51,170668,1006
1999,52,165633,1087
1999,53,134690,1063
1999,54,140184,1029
1999,55,136579,1215
1999,56,120527,1122
1999,57,114875,1241
1999,58,112717,1229
1999,59,98875,1290
1999,60,95038,1292
1999,61,89875,1324
1999,62,88771,1441
1999,63,89020,1511
1999,64,89810,1644
1999,65,90867,1854
1999,66,94345,2016
1999,67,94366,2176
1999,68,95160,2468
1999,69,88987,2590
1999,70,87743,2738
1999,71,83132,2938
1999,72,82191,3202
1999,73,79143,3397
1999,74,76962,3580
1999,75,74801,3839
1999,76,70018,4058
1999,77,64515,4291
1999,78,54471,4059
1999,79,40481,3742
1999,80,21596,2375
1999,81,20126,1827
1999,82,20102,2066
1999,83,24077,2329
1999,84,29141,3500
1999,85,25368,3736
1999,86,21514,3398
1999,87,17409,3169
1999,88,14200,2924
1999,89,11435,2537
1999,90,8340,2053
1999,91,6157,1627
1999,92,4517,1353
1999,93,3129,934
1999,94,2198,712
1999,95,1618,479
1999,96,1203,335
1999,97,813,215
1999,98,527,144
1999,99,309,88
1999,100,477,122
2000,0,89202,373
2000,1,90136,35
2000,2,90220,19
2000,3,89996,27
2000,4,95537,18
2000,5,105957,19
2000,6,120249,24
2000,7,120871,16
2000,8,128694,16
2000,9,127884,26
2000,10,126005,21
2000,11,129948,16
2000,12,128337,27
2000,13,130678,23
2000,14,133491,41
2000,15,134173,42
2000,16,134694,52
2000,17,138760,64
2000,18,141248,92
2000,19,150657,99
2000,20,167999,103
2000,21,174081,127
2000,22,177392,126
2000,23,182387,114
2000,24,187407,128
2000,25,189190,121
2000,26,176573,138
2000,27,161181,88
2000,28,152110,110
2000,29,146376,110
2000,30,139928,110
2000,31,133726,112
2000,32,134140,109
2000,33,136233,118
2000,34,142366,137
2000,35,148905,153
2000,36,143458,171
2000,37,128895,189
2000,38,126604,174
2000,39,124723,172
2000,40,123860,222
2000,41,134999,242
2000,42,146159,338
2000,43,152332,382
2000,44,154656,437
2000,45,156369,504
2000,46,158792,568
2000,47,162555,637
2000,48,163930,719
2000,49,162301,781
2000,50,157579,879
2000,51,163911,906
2000,52,169762,1071
2000,53,164555,1164
