year,age,pop,dead
1997,79,56993,3086
1997,80,54696,3370
1997,81,50324,3491
1997,82,46184,3554
1997,83,43770,3778
1997,84,39762,3825
1997,85,35696,3842
1997,86,30852,3624
1997,87,26744,3546
1997,88,23068,3466
1997,89,18755,3092
1997,90,15142,2761
1997,91,11873,2465
1997,92,9071,2035
1997,93,6761,1803
1997,94,4973,1320
1997,95,3515,1050
1997,96,2333,838
1997,97,1558,599
1997,98,936,379
1997,99,598,287
1997,100,877,395
1998,0,89234,316
1998,1,90715,29
1998,2,95520,19
1998,3,103455,15
1998,4,112432,13
1998,5,117503,15
1998,6,123580,11
1998,7,126092,10
1998,8,127282,20
1998,9,120412,17
1998,10,117210,14
1998,11,110457,12
1998,12,108429,20
1998,13,105201,12
1998,14,100940,20
1998,15,98800,37
1998,16,99707,39
1998,17,100330,44
1998,18,103397,48
1998,19,101781,35
1998,20,98869,45
1998,21,101877,47
1998,22,104774,54
1998,23,110599,51
1998,24,117198,50
1998,25,116832,57
1998,26,119684,45
1998,27,121110,59
1998,28,117888,51
1998,29,117369,52
1998,30,123796,59
1998,31,131460,64
1998,32,133429,70
1998,33,134216,104
1998,34,134670,88
1998,35,125265,102
1998,36,119949,92
1998,37,116567,102
1998,38,114980,122
1998,39,116485,122
1998,40,116292,136
1998,41,118065,132
1998,42,118780,160
1998,43,117293,177
1998,44,115137,174
1998,45,118254,198
1998,46,117606,239
1998,47,116713,271
1998,48,121820,270
1998,49,126526,293
1998,50,130989,377
1998,51,132248,392
1998,52,133944,443
1998,53,132766,502
1998,54,130699,564
1998,55,122393,560
1998,56,111852,518
1998,57,99126,527
1998,58,94202,595
1998,59,94735,608
1998,60,90665,619
1998,61,86168,705
1998,62,83581,797
1998,63,79852,804
1998,64,77466,891
1998,65,75669,979
1998,66,78096,1072
1998,67,77342,1182
1998,68,78179,1258
1998,69,75181,1393
1998,70,76719,1483
1998,71,74015,1659
1998,72,74277,1871
1998,73,74575,2047
1998,74,73602,2295
1998,75,72873,2441
1998,76,70596,2924
1998,77,72877,3142
1998,78,73478,3350
1998,79,57544,2982
1998,80,53804,3227
1998,81,51315,3451
1998,82,46823,3514
1998,83,42631,3728
1998,84,39992,3852
1998,85,35813,3861
1998,86,31858,3836
1998,87,27123,3639
1998,88,23129,3469
1998,89,19648,3188
1998,90,15690,2902
1998,91,12490,2446
1998,92,9552,2192
1998,93,7040,1808
1998,94,5145,1405
1998,95,3743,1098
1998,96,2559,797
1998,97,1671,573
1998,98,1059,391
1998,99,640,248
1998,100,908,434
1999,0,88367,297
1999,1,89890,21
1999,2,91008,16
1999,3,95773,8
1999,4,103678,9
1999,5,112627,9
1999,6,117695,19
1999,7,123777,16
1999,8,126366,17
1999,9,127545,12
1999,10,120657,18
1999,11,117454,13
1999,12,110691,11
1999,13,108696,15
1999,14,105477,22
1999,15,101220,19
1999,16,99075,16
1999,17,100090,31
1999,18,100684,33
1999,19,103623,46
1999,20,102193,50
1999,21,99242,50
1999,22,102375,42
1999,23,105360,49
1999,24,111201,51
1999,25,117816,64
1999,26,117423,50
1999,27,120121,54
1999,28,121586,64
1999,29,118213,66
1999,30,117669,60
1999,31,124087,72
1999,32,131642,72
1999,33,133692,74
1999,34,134292,97
1999,35,134758,86
1999,36,125367,107
1999,37,120009,81
1999,38,116535,115
1999,39,114949,125
1999,40,116379,134
1999,41,116192,151
1999,42,117963,180
1999,43,118680,182
1999,44,117149,193
1999,45,114963,209
1999,46,118060,224
1999,47,117424,236
1999,48,116446,289
1999,49,121530,338
1999,50,126177,364
1999,51,130623,374
1999,52,131833,441
1999,53,133485,514
1999,54,132313,538
1999,55,130098,603
1999,56,121803,602
1999,57,111254,548
1999,58,98568,550
1999,59,93645,621
1999,60,94070,674
1999,61,89995,673
1999,62,85443,741
1999,63,82849,827
1999,64,79006,864
1999,65,76534,902
1999,66,74682,1013
1999,67,76992,1113
1999,68,76164,1283
1999,69,76840,1347
1999,70,73736,1463
1999,71,75105,1690
1999,72,72258,1818
1999,73,72409,1966
1999,74,72466,2190
1999,75,71159,2514
1999,76,70307,2593
1999,77,67816,2986
1999,78,69750,3340
1999,79,69855,3551
1999,80,54298,3226
1999,81,50374,3481
1999,82,47756,3672
1999,83,43081,3689
1999,84,38994,3713
1999,85,36100,3913
1999,86,31909,3928
1999,87,27933,3775
1999,88,23497,3625
1999,89,19582,3439
1999,90,16331,2984
1999,91,12858,2722
1999,92,9931,2324
1999,93,7441,1914
1999,94,5319,1495
1999,95,3862,1143
1999,96,2713,869
1999,97,1781,664
1999,98,1125,440
1999,99,681,306
1999,100,916,488
2000,0,90714,309
2000,1,89230,20
2000,2,90304,10
2000,3,91457,6
2000,4,96145,10
2000,5,104083,7
2000,6,112922,17
2000,7,118053,11
2000,8,124106,3
2000,9,126748,19
2000,10,127902,12
2000,11,121073,14
2000,12,117914,17
2000,13,111108,18
2000,14,109039,16
2000,15,105858,22
2000,16,101663,23
2000,17,99460,28
2000,18,100595,50
2000,19,101004,57
2000,20,104249,58
2000,21,102803,51
2000,22,100021,57
2000,23,103296,49
2000,24,106353,49
2000,25,112179,56
2000,26,118721,74
2000,27,118215,43
2000,28,120823,71
2000,29,122220,53
2000,30,118909,55
2000,31,118250,50
2000,32,124516,77
2000,33,132068,66
2000,34,134047,85
2000,35,134640,98
2000,36,135000,101
2000,37,125600,95
2000,38,120167,113
2000,39,116681,106
2000,40,115109,103
2000,41,116501,125
2000,42,116294,118
2000,43,117948,180
2000,44,118711,198
2000,45,117155,202
2000,46,114919,209
2000,47,117957,254
2000,48,117269,278
2000,49,116280,319
2000,50,121322,330
2000,51,125864,408
2000,52,130273,431
2000,53,131492,470
2000,54,133017,559
2000,55,131804,559
2000,56,129496,658
2000,57,121187,630
2000,58,110684,655
2000,59,98010,593
2000,60,93038,686
2000,61,93382,734
2000,62,89334,800
2000,63,84685,756
2000,64,82038,884
2000,65,78119,911
2000,66,75642,983
2000,67,73692,1029
2000,68,75932,1153
2000,69,74874,1342
2000,70,75468,1430
2000,71,72286,1570
2000,72,73430,1752
2000,73,70413,1885
2000,74,70478,2107
2000,75,70253,2281
2000,76,68709,2594
2000,77,67598,2777
2000,78,64953,3030
2000,79,66478,3531
2000,80,66087,3655
2000,81,50995,3279
2000,82,46925,3520
2000,83,44159,3619
2000,84,39425,3756
2000,85,35239,3835
2000,86,32222,3882
2000,87,28025,3771
2000,88,24275,3589
2000,89,20041,3256
2000,90,16427,3075
2000,91,13448,2713
2000,92,10280,2350
2000,93,7778,1926
2000,94,5693,1533
2000,95,3969,1239
2000,96,2735,958
2000,97,1908,665
2000,98,1194,477
2000,99,746,310
2000,100,991,463
2001,0,91653,334
2001,1,91628,25
2001,2,89779,19
2001,3,90776,14
2001,4,91931,10
2001,5,96588,10
2001,6,104514,6
2001,7,113331,14
2001,8,118462,14
2001,9,124505,6
2001,10,127140,15
2001,11,128415,14
2001,12,121507,6
2001,13,118454,16
2001,14,111592,19
2001,15,109482,23
2001,16,106357,18
2001,17,102152,29
2001,18,100013,33
2001,19,101057,52
2001,20,101650,56
2001,21,104898,65
2001,22,103586,51
2001,23,101043,53
2001,24,104456,44
2001,25,107371,52
2001,26,113259,49
2001,27,119640,65
2001,28,119044,49
2001,29,121606,52
2001,30,123027,53
2001,31,119677,71
2001,32,118907,58
2001,33,125057,84
2001,34,132456,84
2001,35,134460,79
2001,36,135003,112
2001,37,135362,94
2001,38,125885,102
2001,39,120366,133
2001,40,116872,116
2001,41,115376,130
2001,42,116617,143
2001,43,116347,153
2001,44,118002,176
2001,45,118648,188
2001,46,117183,229
2001,47,114854,267
2001,48,117823,300
2001,49,117091,281
2001,50,116087,360
2001,51,121071,351
2001,52,125578,420
2001,53,129889,500
2001,54,131063,513
2001,55,132578,541
2001,56,131282,665
2001,57,128918,694
2001,58,120546,717
2001,59,110073,670
2001,60,97403,638
2001,61,92415,782
2001,62,92714,704
2001,63,88615,820
2001,64,83930,826
2001,65,81118,917
2001,66,77197,992
2001,67,74634,1027
2001,68,72604,1199
2001,69,74726,1275
2001,70,73602,1397
2001,71,73943,1587
2001,72,70656,1671
2001,73,71693,1778
2001,74,68535,2026
2001,75,68307,2199
2001,76,67989,2413
2001,77,66154,2723
2001,78,64792,2907
2001,79,61903,3327
2001,80,62911,3743
2001,81,62105,3832
2001,82,47650,3238
2001,83,43449,3632
2001,84,40369,3652
2001,85,35829,3800
2001,86,31430,3807
2001,87,28463,3750
2001,88,24286,3650
2001,89,20728,3497
2001,90,16780,3044
2001,91,13393,2922
2001,92,10714,2523
2001,93,7980,2059
2001,94,5913,1618
2001,95,4283,1272
2001,96,2885,946
2001,97,1908,692
2001,98,1290,502
2001,99,804,353
2001,100,1041,515
2002,0,96026,313
2002,1,92686,24
2002,2,92180,25
2002,3,90321,10
2002,4,91286,10
2002,5,92380,9
2002,6,97075,7
2002,7,104919,7
2002,8,113773,3
2002,9,118889,10
2002,10,124930,15
2002,11,127644,12
2002,12,128916,13
2002,13,121978,8
2002,14,118922,19
2002,15,112075,22
2002,16,109998,28
2002,17,106912,23
2002,18,102753,35
2002,19,100488,65
2002,20,101692,57
2002,21,102396,46
2002,22,105887,65
2002,23,104701,61
2002,24,102328,45
2002,25,105582,55
2002,26,108532,53
2002,27,114204,58
2002,28,120564,42
2002,29,119866,50
2002,30,122427,74
2002,31,123736,68
2002,32,120277,65
2002,33,119558,67
2002,34,125613,67
2002,35,132922,74
2002,36,134829,95
2002,37,135400,102
2002,38,135675,97
2002,39,126092,109
2002,40,120542,131
2002,41,117079,110
2002,42,115559,151
2002,43,116723,153
2002,44,116447,163
2002,45,118084,192
2002,46,118717,192
2002,47,117165,242
2002,48,114801,241
2002,49,117707,276
2002,50,116960,312
2002,51,115874,358
2002,52,120802,374
2002,53,125271,431
2002,54,129529,498
2002,55,130647,596
2002,56,132056,590
2002,57,130694,692
2002,58,128301,765
2002,59,119824,768
2002,60,109387,746
2002,61,96740,730
2002,62,91806,716
2002,63,92009,836
2002,64,87837,848
2002,65,83085,900
2002,66,80225,994
2002,67,76169,1049
2002,68,73565,1124
2002,69,71448,1303
2002,70,73340,1418
2002,71,72109,1526
2002,72,72384,1671
2002,73,68934,1852
2002,74,69744,1923
2002,75,66508,2190
2002,76,66083,2274
2002,77,65517,2658
2002,78,63357,2968
2002,79,61801,3147
2002,80,58500,3546
2002,81,59250,3810
2002,82,57945,4089
2002,83,44041,3468
2002,84,39920,3756
2002,85,36483,3798
2002,86,32018,3861
2002,87,27546,3883
2002,88,24578,3758
2002,89,20738,3540
2002,90,17194,3357
2002,91,13651,2885
2002,92,10693,2505
2002,93,8341,2206
2002,94,5974,1782
2002,95,4386,1418
2002,96,3043,1078
2002,97,1956,734
2002,98,1279,515
2002,99,861,346
2002,100,1129,558
2003,0,99230,308
2003,1,97079,30
2003,2,93204,19
2003,3,92614,14
2003,4,90759,10
2003,5,91768,10
2003,6,92774,11
2003,7,97498,6
2003,8,105333,7
2003,9,114226,11
2003,10,119357,7
2003,11,125291,8
2003,12,128065,13
2003,13,129384,18
2003,14,122408,18
2003,15,119381,26
2003,16,112556,40
2003,17,110509,28
2003,18,107556,39
2003,19,103298,52
2003,20,101272,48
2003,21,102431,47
2003,22,103301,51
2003,23,107098,52
2003,24,105915,49
2003,25,103602,57
2003,26,106515,40
2003,27,109490,49
2003,28,115070,66
2003,29,121274,55
2003,30,120683,55
2003,31,123096,49
2003,32,124377,57
2003,33,120872,69
2003,34,120075,77
2003,35,126007,81
2003,36,133303,77
2003,37,135178,99
2003,38,135645,121
2003,39,135763,116
2003,40,126350,116
2003,41,120707,130
2003,42,117081,138
2003,43,115641,162
2003,44,116788,174
2003,45,116465,178
2003,46,118079,221
2003,47,118643,242
2003,48,117012,246
2003,49,114673,283
2003,50,117501,310
2003,51,116711,326
2003,52,115643,345
2003,53,120470,421
2003,54,124893,507
2003,55,129076,543
2003,56,130152,610
2003,57,131494,689
2003,58,130072,673
2003,59,127634,753
2003,60,119131,756
2003,61,108696,811
2003,62,95961,760
2003,63,91085,826
2003,64,91201,884
2003,65,86863,966
2003,66,82140,998
2003,67,79198,1044
2003,68,75074,1153
2003,69,72402,1186
2003,70,70149,1342
2003,71,71881,1570
2003,72,70591,1602
2003,73,70644,1740
2003,74,67132,1898
2003,75,67807,2043
2003,76,64345,2284
2003,77,63666,2512
2003,78,62912,2720
2003,79,60512,3040
2003,80,58581,3211
2003,81,55117,3779
2003,82,55363,3950
2003,83,53694,4147
2003,84,40438,3500
2003,85,36271,3647
2003,86,32715,3835
2003,87,28297,3620
2003,88,23947,3623
2003,89,21001,3439
2003,90,17438,3187
2003,91,14244,2822
2003,92,10961,2471
2003,93,8379,2128
2003,94,6400,1692
2003,95,4482,1378
2003,96,3144,1088
2003,97,2108,761
2003,98,1319,527
2003,99,839,347
2003,100,1200,617
2004,0,101090,314
2004,1,100281,21
2004,2,97625,12
2004,3,93543,7
2004,4,93019,8
2004,5,91140,8
2004,6,92143,13
2004,7,93109,5
2004,8,97801,11
2004,9,105726,6
2004,10,114602,8
2004,11,119689,11
2004,12,125678,9
2004,13,128401,18
2004,14,129734,18
2004,15,122798,26
2004,16,119804,26
2004,17,112970,27
2004,18,111045,52
2004,19,108080,49
2004,20,103883,66
2004,21,102011,60
2004,22,103471,56
2004,23,104610,51
2004,24,108337,53
2004,25,107251,54
2004,26,104790,48
2004,27,107495,47
2004,28,110375,57
2004,29,115808,59
2004,30,121900,50
2004,31,121237,57
2004,32,123567,62
2004,33,124696,53
2004,34,121237,72
2004,35,120357,78
2004,36,126274,77
2004,37,133630,97
2004,38,135165,98
2004,39,135726,107
2004,40,135855,131
2004,41,126433,105
2004,42,120678,125
2004,43,117137,130
2004,44,115662,179
2004,45,116793,177
2004,46,116396,190
2004,47,117966,216
2004,48,118465,260
2004,49,116818,287
2004,50,114431,341
2004,51,117240,321
2004,52,116435,338
2004,53,115377,390
2004,54,120103,462
2004,55,124401,504
2004,56,128551,603
2004,57,129500,678
2004,58,130849,725
2004,59,129385,768
2004,60,126856,853
2004,61,118275,814
2004,62,107899,818
2004,63,95191,787
2004,64,90263,909
2004,65,90241,941
2004,66,85877,1001
2004,67,81117,1036
2004,68,78125,1089
2004,69,73888,1218
2004,70,71193,1264
2004,71,68795,1423
2004,72,70363,1563
2004,73,69016,1700
2004,74,68826,1822
2004,75,65259,1924
2004,76,65780,2127
2004,77,62086,2399
2004,78,61236,2496
2004,79,60196,2864
2004,80,57632,3016
2004,81,55350,3326
2004,82,51691,3627
2004,83,51546,3956
2004,84,49463,4102
2004,85,36903,3499
2004,86,32560,3689
2004,87,29075,3586
2004,88,24722,3500
2004,89,20553,3392
2004,90,17712,3094
2004,91,14459,2835
2004,92,11588,2447
2004,93,8705,2073
2004,94,6470,1775
2004,95,4794,1388
2004,96,3278,1029
2004,97,2227,780
2004,98,1456,542
2004,99,875,359
2004,100,1278,588
2005,0,101555,246
2005,1,102191,42
2005,2,100798,14
2005,3,97971,19
2005,4,93830,8
2005,5,93336,12
2005,6,91383,15
2005,7,92409,7
2005,8,93478,8
2005,9,98081,7
2005,10,106038,8
2005,11,114924,6
2005,12,120016,8
2005,13,126019,24
2005,14,128747,16
2005,15,130105,29
2005,16,123152,20
2005,17,120206,29
2005,18,113408,31
2005,19,111509,44
2005,20,108635,48
2005,21,104554,57
2005,22,103086,50
2005,23,104910,47
2005,24,106083,45
2005,25,109743,55
2005,26,108608,54
2005,27,105921,45
2005,28,108509,55
2005,29,111280,62
2005,30,116676,65
2005,31,122553,64
2005,32,121731,64
2005,33,124183,45
2005,34,125133,62
2005,35,121698,80
2005,36,120668,73
2005,37,126525,79
2005,38,133818,97
2005,39,135306,123
2005,40,135909,111
2005,41,135862,133
2005,42,126486,140
2005,43,120742,155
2005,44,117165,146
2005,45,115662,171
2005,46,116679,197
2005,47,116356,191
2005,48,117849,233
2005,49,118307,279
2005,50,116623,291
2005,51,114214,310
2005,52,116970,363
2005,53,116090,437
2005,54,114921,431
2005,55,119643,522
2005,56,123878,602
2005,57,127923,656
2005,58,128872,656
2005,59,130166,803
2005,60,128547,859
2005,61,125972,887
2005,62,117392,903
2005,63,107031,925
2005,64,94340,844
2005,65,89319,1018
2005,66,89192,1116
2005,67,84742,1051
2005,68,80017,1139
2005,69,76991,1196
2005,70,72627,1273
2005,71,69903,1283
2005,72,67452,1480
2005,73,68803,1646
2005,74,67230,1849
2005,75,66855,1935
2005,76,63338,2142
2005,77,63480,2307
2005,78,59721,2519
2005,79,58544,2803
2005,80,57215,3068
2005,81,54454,3311
2005,82,51994,3450
2005,83,47964,3915
2005,84,47594,4165
2005,85,45059,4123
2005,86,33284,3601
2005,87,28865,3674
2005,88,25400,3546
2005,89,21268,3337
2005,90,17327,3197
2005,91,14680,2886
2005,92,11718,2608
2005,93,9098,2227
2005,94,6689,1838
2005,95,4861,1391
2005,96,3521,1074
2005,97,2345,858
2005,98,1519,562
2005,99,966,377
2005,100,1342,637
2006,0,106278,297
2006,1,102913,30
2006,2,103091,14
2006,3,101579,15
2006,4,98722,11
2006,5,94453,10
2006,6,94197,6
2006,7,92016,7
2006,8,93124,9
2006,9,94231,11
2006,10,98849,11
2006,11,106883,11
2006,12,115684,6
2006,13,120794,14
2006,14,126773,11
2006,15,129451,30
2006,16,130917,37
2006,17,123965,39
2006,18,121071,32
2006,19,114318,52
2006,20,112618,51
2006,21,110081,61
2006,22,106408,46
2006,23,105303,66
2006,24,107167,44
2006,25,108174,51
2006,26,111845,43
2006,27,110202,40
2006,28,107512,42
2006,29,110001,60
2006,30,112582,53
2006,31,117780,48
2006,32,123709,63
2006,33,122726,81
2006,34,125248,58
2006,35,125964,66
2006,36,122669,87
2006,37,121343,87
2006,38,127095,96
2006,39,134376,110
2006,40,135765,111
2006,41,136313,141
2006,42,136181,145
2006,43,126940,137
2006,44,121063,159
2006,45,117401,156
2006,46,115951,185
2006,47,116802,199
2006,48,116425,227
2006,49,117866,246
2006,50,118289,278
2006,51,116526,314
2006,52,114014,352
2006,53,116720,426
2006,54,115746,429
2006,55,114631,449
2006,56,119265,563
2006,57,123382,611
2006,58,127348,638
2006,59,128231,761
2006,60,129413,842
2006,61,127711,909
2006,62,125073,956
2006,63,116461,953
2006,64,106191,965
2006,65,93339,1012
2006,66,88347,1050
2006,67,88224,1036
2006,68,83695,1094
2006,69,78949,1155
2006,70,75771,1315
2006,71,71364,1333
2006,72,68460,1408
2006,73,66032,1536
2006,74,67167,1782
2006,75,65421,1864
2006,76,64921,2069
2006,77,61210,2244
2006,78,61093,2480
2006,79,57190,2662
2006,80,55811,2869
2006,81,54132,3245
2006,82,51161,3339
2006,83,48517,3574
2006,84,44190,4118
2006,85,43398,4226
2006,86,40609,4193
2006,87,29729,3461
2006,88,25281,3628
2006,89,21829,3427
2006,90,17993,3043
2006,91,14372,2983
2006,92,11853,2616
2006,93,9273,2224
2006,94,7098,1891
2006,95,4985,1453
2006,96,3524,1197
2006,97,2475,853
2006,98,1634,625
2006,99,983,428
2006,100,1407,686
2007,0,107757,268
2007,1,107531,33
2007,2,103797,15
2007,3,103898,9
2007,4,102322,11
2007,5,99411,11
2007,6,95251,9
2007,7,94919,6
2007,8,92770,9
2007,9,93887,6
2007,10,95019,7
2007,11,99665,4
2007,12,107662,8
2007,13,116358,11
2007,14,121486,15
2007,15,127500,27
2007,16,130423,36
2007,17,131996,36
2007,18,125050,41
2007,19,122059,64
2007,20,115360,56
2007,21,113841,57
2007,22,111794,48
2007,23,108742,41
2007,24,107789,59
2007,25,109469,63
2007,26,110245,62
2007,27,113687,47
2007,28,111965,49
2007,29,109086,54
2007,30,111451,52
2007,31,113976,53
2007,32,119078,49
2007,33,124909,68
2007,34,123787,63
2007,35,126269,71
2007,36,126859,86
2007,37,123511,81
2007,38,122073,82
2007,39,127780,106
2007,40,134891,123
2007,41,136306,119
2007,42,136724,146
2007,43,136500,148
2007,44,127266,166
2007,45,121383,189
2007,46,117654,190
2007,47,116143,204
2007,48,116954,210
2007,49,116494,261
2007,50,117859,307
2007,51,118242,326
2007,52,116364,361
2007,53,113848,359
2007,54,116489,382
2007,55,115500,410
2007,56,114271,491
2007,57,118882,560
2007,58,122869,666
2007,59,126740,731
2007,60,127528,766
2007,61,128704,869
2007,62,126882,972
2007,63,124135,1032
2007,64,115454,1084
2007,65,105147,1120
2007,66,92288,998
2007,67,87351,1135
2007,68,87089,1133
2007,69,82611,1203
2007,70,77707,1246
2007,71,74553,1308
2007,72,70042,1427
2007,73,66978,1508
2007,74,64554,1563
2007,75,65438,1858
2007,76,63453,2018
2007,77,62808,2217
2007,78,58863,2440
2007,79,58569,2592
2007,80,54474,2961
2007,81,52806,3029
2007,82,50845,3435
2007,83,47641,3552
2007,84,44904,3729
2007,85,40296,4041
2007,86,39193,4389
2007,87,36118,4236
2007,88,26053,3552
2007,89,21704,3428
2007,90,18449,3189
2007,91,14915,2955
2007,92,11652,2607
2007,93,9289,2369
2007,94,7061,2015
2007,95,5306,1596
2007,96,3564,1215
2007,97,2489,916
2007,98,1655,662
2007,99,1090,430
2007,100,1458,712
2008,0,109664,272
2008,1,109163,24
2008,2,108612,17
2008,3,104756,7
2008,4,104787,10
2008,5,103126,9
2008,6,100201,3
2008,7,96067,1
2008,8,95719,9
2008,9,93622,6
2008,10,94660,11
2008,11,95827,7
2008,12,100488,13
2008,13,108451,12
2008,14,117259,16
2008,15,122379,15
2008,16,128497,30
2008,17,131561,39
2008,18,133048,45
2008,19,125923,55
2008,20,123036,53
2008,21,116418,56
2008,22,115665,49
2008,23,114044,60
2008,24,111172,55
2008,25,110070,53
2008,26,111505,51
2008,27,112140,64
2008,28,115553,63
2008,29,113621,65
2008,30,110624,61
2008,31,112996,65
2008,32,115318,66
2008,33,120268,60
2008,34,126031,67
2008,35,124813,73
2008,36,127269,75
2008,37,127556,73
2008,38,124290,85
2008,39,122783,88
2008,40,128312,108
2008,41,135349,124
2008,42,136739,140
2008,43,137073,172
2008,44,136777,175
2008,45,127534,175
2008,46,121618,174
2008,47,117817,175
2008,48,116282,205
2008,49,116948,258
2008,50,116447,283
2008,51,117782,335
2008,52,118098,322
2008,53,116144,394
2008,54,113599,390
2008,55,116212,441
2008,56,115144,463
2008,57,113828,562
2008,58,118419,623
2008,59,122303,655
2008,60,126059,795
2008,61,126803,845
2008,62,127891,959
2008,63,126012,1025
2008,64,123094,1175
2008,65,114389,1110
2008,66,104072,1122
2008,67,91217,1047
2008,68,86332,1225
2008,69,85811,1260
2008,70,81385,1264
2008,71,76448,1314
2008,72,73193,1431
2008,73,68667,1433
2008,74,65419,1650
2008,75,62888,1768
2008,76,63609,1885
2008,77,61451,2200
2008,78,60538,2309
2008,79,56549,2485
2008,80,55907,2728
2008,81,51528,3097
2008,82,49729,3250
2008,83,47387,3496
2008,84,44053,3704
2008,85,41085,3889
2008,86,36353,4144
2008,87,34942,4357
2008,88,31666,4119
2008,89,22491,3419
2008,90,18266,3313
2008,91,15285,3023
2008,92,12048,2675
2008,93,9158,2316
2008,94,7185,1904
2008,95,5350,1630
2008,96,3816,1211
2008,97,2535,910
2008,98,1692,662
2008,99,1092,479
2008,100,1545,764
2009,0,112120,278
2009,1,110902,36
2009,2,110130,24
2009,3,109473,21
2009,4,105597,5
2009,5,105582,8
2009,6,103912,9
2009,7,101013,13
2009,8,96850,10
2009,9,96577,7
2009,10,94374,9
2009,11,95475,7
2009,12,96681,7
2009,13,101427,8
2009,14,109329,26
2009,15,118226,21
2009,16,123688,25
2009,17,129737,42
2009,18,132767,30
2009,19,134115,55
2009,20,127078,49
2009,21,124428,56
2009,22,118592,45
2009,23,118411,58
2009,24,116944,60
2009,25,113853,49
2009,26,112598,46
2009,27,113807,58
2009,28,113896,45
2009,29,117605,67
2009,30,115322,56
2009,31,112222,47
2009,32,114466,57
2009,33,116578,58
2009,34,121481,63
2009,35,127168,85
2009,36,125766,82
2009,37,128142,74
2009,38,128316,111
2009,39,125106,85
2009,40,123502,107
2009,41,128991,94
2009,42,135866,134
2009,43,137195,165
2009,44,137506,185
2009,45,137055,185
2009,46,127837,195
2009,47,121839,200
2009,48,117981,203
2009,49,116434,233
2009,50,117025,270
2009,51,116462,300
2009,52,117742,344
2009,53,117937,391
2009,54,115970,413
2009,55,113398,410
2009,56,115938,470
2009,57,114786,516
2009,58,113369,605
2009,59,117863,653
2009,60,121780,715
2009,61,125487,809
2009,62,126043,971
2009,63,127038,981
2009,64,125107,1136
2009,65,121996,1197
2009,66,113294,1140
2009,67,103011,1136
2009,68,90193,1068
2009,69,85263,1268
2009,70,84557,1294
2009,71,80133,1352
2009,72,75096,1424
2009,73,71680,1587
2009,74,67108,1647
2009,75,63750,1689
2009,76,61169,1865
2009,77,61652,2069
2009,78,59306,2316
2009,79,58184,2401
2009,80,53981,2756
2009,81,53105,2830
2009,82,48617,3040
2009,83,46603,3352
2009,84,43903,3578
2009,85,40365,3803
2009,86,37203,3774
2009,87,32502,4164
2009,88,30753,4217
2009,89,27372,3917
2009,90,19120,3095
2009,91,15292,2888
2009,92,12499,2677
2009,93,9547,2291
2009,94,6993,1968
2009,95,5417,1611
2009,96,3936,1198
2009,97,2722,934
2009,98,1732,694
2009,99,1087,485
2009,100,1636,778
2010,0,115910,294
2010,1,113423,28
2010,2,111717,14
2010,3,110654,12
2010,4,110084,12
2010,5,106130,4
2010,6,106106,7
2010,7,104492,10
2010,8,101462,7
2010,9,97467,4
2010,10,97117,4
2010,11,94994,5
2010,12,96052,13
2010,13,97264,11
2010,14,102087,11
2010,15,110072,16
2010,16,119236,28
2010,17,124827,34
2010,18,130835,47
2010,19,133635,45
2010,20,135031,48
2010,21,128220,67
2010,22,126409,49
2010,23,121227,57
2010,24,121129,63
2010,25,119574,63
2010,26,116418,47
2010,27,114738,54
2010,28,115801,61
2010,29,115392,62
2010,30,119170,46
2010,31,116575,61
2010,32,113330,69
2010,33,115353,59
2010,34,117441,58
2010,35,122348,59
2010,36,127807,70
2010,37,126318,62
2010,38,128657,73
2010,39,128752,97
2010,40,125617,105
2010,41,123839,103
2010,42,129357,125
2010,43,136108,145
2010,44,137305,122
2010,45,137628,154
2010,46,137186,187
2010,47,127863,194
2010,48,121840,228
2010,49,118010,235
2010,50,116355,265
2010,51,116938,266
2010,52,116255,326
2010,53,117527,342
2010,54,117658,373
2010,55,115735,388
2010,56,113018,467
2010,57,115564,492
2010,58,114303,550
2010,59,112819,632
2010,60,117211,730
2010,61,121086,802
2010,62,124734,901
2010,63,125170,988
2010,64,125944,1216
2010,65,123950,1233
2010,66,120794,1236
2010,67,112085,1258
2010,68,101818,1183
2010,69,89038,1251
2010,70,83971,1348
2010,71,83221,1370
2010,72,78742,1457
2010,73,73610,1532
2010,74,70071,1662
2010,75,65447,1757
2010,76,61982,1803
2010,77,59287,2065
2010,78,59438,2357
2010,79,56888,2499
2010,80,55651,2644
2010,81,51235,2859
2010,82,50088,3040
2010,83,45476,3306
2010,84,43237,3444
2010,85,40351,3656
2010,86,36588,3778
2010,87,33288,3911
2010,88,28598,4098
2010,89,26649,4045
2010,90,23310,3775
2010,91,15848,2987
2010,92,12447,2677
2010,93,9965,2356
2010,94,7342,1979
2010,95,5276,1560
2010,96,4000,1262
2010,97,2816,947
2010,98,1905,691
2010,99,1175,449
2010,100,1659,845
2011,0,112114,235
2011,1,117242,30
2011,2,114285,5
2011,3,112444,13
2011,4,111284,12
2011,5,110630,6
2011,6,106635,6
2011,7,106647,11
2011,8,104977,11
2011,9,102048,13
2011,10,98015,10
2011,11,97739,9
2011,12,95569,6
2011,13,96714,8
2011,14,97927,10
2011,15,103013,16
2011,16,111375,19
2011,17,120548,38
2011,18,125842,45
2011,19,131598,53
2011,20,134392,49
2011,21,135871,59
2011,22,129507,55
